coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:LocationShown,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedObservationReference,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:relatedResourceID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:temporal,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedOccurrences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:higherClassification,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:lifeStage,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:preparations,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonRank,dwc:verbatimElevation,dwc:vernacularName,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,symbiota:recordID,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
14faf138-f121-4dba-9562-c63b39fbecf7,,,,,,,https://api.idigbio.org/v2/media/f792bd80b70ff9a80652a911e34fb7b5?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118170,,,,,,,,,,,https://api.idigbio.org/v2/media/f792bd80b70ff9a80652a911e34fb7b5?size=webview,,,,,,en,,,,,,,,urn:uuid:afbd71e0-97dd-44ad-b5e4-e1f2e8058440,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/f792bd80b70ff9a80652a911e34fb7b5?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/f792bd80b70ff9a80652a911e34fb7b5?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:13,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
ea70924f-4d22-4957-a941-d77d629ae8e0,,,,,,,https://api.idigbio.org/v2/media/a9695109825437e6a96dca2526cd4089?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647645,,,,,,,,,,,https://api.idigbio.org/v2/media/a9695109825437e6a96dca2526cd4089?size=webview,,,,,,en,,,,,,,,urn:uuid:ef580c3f-a666-4e71-a358-582c62dd84aa,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/a9695109825437e6a96dca2526cd4089?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/a9695109825437e6a96dca2526cd4089?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
ea70924f-4d22-4957-a941-d77d629ae8e0,,,,,,,https://api.idigbio.org/v2/media/34672d618c786178f267098206b2e981?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647645,,,,,,,,,,,https://api.idigbio.org/v2/media/34672d618c786178f267098206b2e981?size=webview,,,,,,en,,,,,,,,urn:uuid:abb6beaf-6606-470e-9c43-eaca5c36e586,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/34672d618c786178f267098206b2e981?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/34672d618c786178f267098206b2e981?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
3e723b15-7e66-4828-b461-04b5e1847910,,,,,,,https://api.idigbio.org/v2/media/be07d572d2faa980284177e3c4fdb525?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647640,,,,,,,,,,,https://api.idigbio.org/v2/media/be07d572d2faa980284177e3c4fdb525?size=webview,,,,,,en,,,,,,,,urn:uuid:c6f4390a-05ca-4b08-a9be-471499ca821d,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/be07d572d2faa980284177e3c4fdb525?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/be07d572d2faa980284177e3c4fdb525?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
3e723b15-7e66-4828-b461-04b5e1847910,,,,,,,https://api.idigbio.org/v2/media/67f8386bdbe676637fba98315a6dbdc6?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647640,,,,,,,,,,,https://api.idigbio.org/v2/media/67f8386bdbe676637fba98315a6dbdc6?size=webview,,,,,,en,,,,,,,,urn:uuid:abf72e6c-d615-481f-8ea6-c11bc2822ad5,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/67f8386bdbe676637fba98315a6dbdc6?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/67f8386bdbe676637fba98315a6dbdc6?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
c669297f-1195-4a12-8ec3-b2a5fce94602,,,,,,,https://api.idigbio.org/v2/media/b23f539f76cdf8d5caf38cc1d3749d9b?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647641,,,,,,,,,,,https://api.idigbio.org/v2/media/b23f539f76cdf8d5caf38cc1d3749d9b?size=webview,,,,,,en,,,,,,,,urn:uuid:de12fa7e-837e-48e6-b5f2-bad0d925dc07,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/b23f539f76cdf8d5caf38cc1d3749d9b?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/b23f539f76cdf8d5caf38cc1d3749d9b?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
c669297f-1195-4a12-8ec3-b2a5fce94602,,,,,,,https://api.idigbio.org/v2/media/53275bb0fa56ba89eea526313864c705?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647641,,,,,,,,,,,https://api.idigbio.org/v2/media/53275bb0fa56ba89eea526313864c705?size=webview,,,,,,en,,,,,,,,urn:uuid:7551816a-13d9-4aeb-be2b-50b58b0420e6,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/53275bb0fa56ba89eea526313864c705?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/53275bb0fa56ba89eea526313864c705?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
487e4fb3-2a5a-4277-b308-93a29a47954e,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076953,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:b04beb4c-3e99-4a3c-ab40-f38c9e5df665,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:27,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
487e4fb3-2a5a-4277-b308-93a29a47954e,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076953,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:762f7b38-404b-4d6a-98ff-06d681d4bac1,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:28,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
2420f420-4da2-4d02-91b7-6347c04e86c3,,,,,,,https://api.idigbio.org/v2/media/d0dc852cd198657100ff9d241e8abcc0?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118171,,,,,,,,,,,https://api.idigbio.org/v2/media/d0dc852cd198657100ff9d241e8abcc0?size=webview,,,,,,en,,,,,,,,urn:uuid:c448a9c8-d092-41fd-a6c1-b514fae189cb,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/d0dc852cd198657100ff9d241e8abcc0?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/d0dc852cd198657100ff9d241e8abcc0?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:13,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
2420f420-4da2-4d02-91b7-6347c04e86c3,,,,,,,https://api.idigbio.org/v2/media/4e3691952a74937931d9c94ed0c92838?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118171,,,,,,,,,,,https://api.idigbio.org/v2/media/4e3691952a74937931d9c94ed0c92838?size=webview,,,,,,en,,,,,,,,urn:uuid:d241754e-a876-4cbe-992e-ff9533425eec,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/4e3691952a74937931d9c94ed0c92838?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/4e3691952a74937931d9c94ed0c92838?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:13,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
fd94864f-2a9b-4597-b360-e0e7ed4e7264,,,,,,,https://scan-bugs.org:443/imglib/scan/MEM_MEM/MEM69/MEM69107_Pontia_occidentalis_D_1486563304_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25849359,,,,Pontia occidentalis,,,,,,,https://scan-bugs.org:443/imglib/scan/MEM_MEM/MEM69/MEM69107_Pontia_occidentalis_D_1486563304.jpg,,,,,,en,,,,,,,,urn:uuid:ee9809a1-960f-40c3-8d9c-8ea575d82417,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/MEM_MEM/MEM69/MEM69107_Pontia_occidentalis_D_1486563304_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/MEM_MEM/MEM69/MEM69107_Pontia_occidentalis_D_1486563304_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-08 07:15:04,Mississippi Entomological Museum,CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
fd94864f-2a9b-4597-b360-e0e7ed4e7264,,,,,,,https://api.idigbio.org/v2/media/d7557d3f65e2be34176daf19e178cc65?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25849359,,,,,,,,,,,https://api.idigbio.org/v2/media/d7557d3f65e2be34176daf19e178cc65?size=webview,,,,,,en,,,,,,,,urn:uuid:e44e7e78-9f6f-4b9e-b39e-89554a00c62e,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/d7557d3f65e2be34176daf19e178cc65?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/d7557d3f65e2be34176daf19e178cc65?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-13 10:18:23,Mississippi Entomological Museum,CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
79d7e41e-f572-47ef-9bc4-9cab41214cd2,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076647_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076945,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076647_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:beef5dcd-0793-4b84-bcfa-3be2bdf84ea6,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076647_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076647_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:08,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
79d7e41e-f572-47ef-9bc4-9cab41214cd2,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076647_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076945,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076647_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:74a0612a-2a1b-4074-8709-5be7c08c246d,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076647_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076647_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:09,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
6b781371-323b-44a6-9afd-868f5369c19d,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076651_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076949,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076651_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:a0c1ccee-5c67-433c-8600-1a0f364e1a3b,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076651_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076651_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:18,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
6b781371-323b-44a6-9afd-868f5369c19d,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076651_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076949,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076651_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:33019fa4-011f-45fa-b49e-651b66b093aa,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076651_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076651_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:19,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
64a59bf1-9f00-4abb-bec7-990c0b2ae065,,,,,,,https://scan-bugs.org:443/imglib/scan/DMNS_Ento/ZE109/ZE109877-dorsal_1552604524_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36653674,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/DMNS_Ento/ZE109/ZE109877-dorsal_1552604524.jpg,,,,,,en,,,,,,,,urn:uuid:64c3d624-5749-4029-a083-b397d848f2df,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/DMNS_Ento/ZE109/ZE109877-dorsal_1552604524_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/DMNS_Ento/ZE109/ZE109877-dorsal_1552604524_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-14 16:02:05,Denver Museum of Nature & Science,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
a1a4cc6e-3377-431a-8603-10f8c702786d,,,,,,,https://api.idigbio.org/v2/media/cc979158b4d51eda4999fbe6343cec04?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647642,,,,,,,,,,,https://api.idigbio.org/v2/media/cc979158b4d51eda4999fbe6343cec04?size=webview,,,,,,en,,,,,,,,urn:uuid:2367f004-c2e5-4700-aa7a-3d48b30b7cf6,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/cc979158b4d51eda4999fbe6343cec04?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/cc979158b4d51eda4999fbe6343cec04?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
a1a4cc6e-3377-431a-8603-10f8c702786d,,,,,,,https://api.idigbio.org/v2/media/94eb96c7df65d290a720d82da0bbc72c?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647642,,,,,,,,,,,https://api.idigbio.org/v2/media/94eb96c7df65d290a720d82da0bbc72c?size=webview,,,,,,en,,,,,,,,urn:uuid:617886e7-b129-4c0d-b575-8784ef791df2,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/94eb96c7df65d290a720d82da0bbc72c?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/94eb96c7df65d290a720d82da0bbc72c?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
c3be0385-7610-4c62-ae2e-857da84ef04b,,,,,,,https://api.idigbio.org/v2/media/5b9e8ef9bdcb3282b672bb728f7041ef?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118252,,,,,,,,,,,https://api.idigbio.org/v2/media/5b9e8ef9bdcb3282b672bb728f7041ef?size=webview,,,,,,en,,,,,,,,urn:uuid:952fd3c1-32fb-475f-8fb0-1d34604d850c,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/5b9e8ef9bdcb3282b672bb728f7041ef?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/5b9e8ef9bdcb3282b672bb728f7041ef?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:14,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
c3be0385-7610-4c62-ae2e-857da84ef04b,,,,,,,https://api.idigbio.org/v2/media/eb548fd5956e448f0d03cf1eb1b5c275?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118252,,,,,,,,,,,https://api.idigbio.org/v2/media/eb548fd5956e448f0d03cf1eb1b5c275?size=webview,,,,,,en,,,,,,,,urn:uuid:6b2783ec-51b0-4b9d-99d3-56cfebba9ee6,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/eb548fd5956e448f0d03cf1eb1b5c275?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/eb548fd5956e448f0d03cf1eb1b5c275?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:14,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
ba46e119-6e92-4fa8-9997-ef7e9dcf4fd1,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076650_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076948,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076650_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:5d6c27bf-c87f-4dad-950e-196b08ca2d8a,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076650_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076650_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:15,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
ba46e119-6e92-4fa8-9997-ef7e9dcf4fd1,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076650_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076948,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076650_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:e4c83a10-0b31-44bd-a3f9-6c5ef94a67d5,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076650_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076650_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:16,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
117bdb64-069f-4c54-94e2-c9cddc38a62e,,,,,,,https://api.idigbio.org/v2/media/6cd8f467d01147d8a805f288edc16c35?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118167,,,,,,,,,,,https://api.idigbio.org/v2/media/6cd8f467d01147d8a805f288edc16c35?size=webview,,,,,,en,,,,,,,,urn:uuid:f4dcf179-30ba-4617-b007-e2d763ada29c,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/6cd8f467d01147d8a805f288edc16c35?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/6cd8f467d01147d8a805f288edc16c35?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:14,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
