id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
14220253,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:1f6b6f6d-ed90-4362-915a-da7ca5b3646c,"YPM ENT 432658",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,,,1941-06-16,1941,6,16,167,,1941-6-16,"ENT number 432658; lot count 1",,,,,"{ ""irn"": ""1319489"", ""solr_long_lat"": ""-112.4455032,42.87129974"" }",,,,,,,1,,,,"United States",Idaho,"Bannock County",,Pocatello,,42.87129974,-112.4455032,WGS84,8447,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",1524,,,,,"1524 m","in collection",en,,"2015-12-03 15:24:16",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:3c1e9691-dce7-4fff-824e-efd7d4f88930,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14220253
14220624,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:1fecf4eb-8e2b-480e-9bb4-99a679073aba,"YPM ENT 723866",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1969-07-10,1969,7,10,191,,1969-7-10,"ENT number 723866; lot count 1; accn=YPM.10892",,,,,"{ ""irn"": ""1319469"", ""solr_long_lat"": ""-106.32613,41.34775"" }",,,,,,,1,,,,"United States",Wyoming,"Carbon County",,"Snowy Range",,41.34775,-106.32613,WGS84,301,,,"digital resource",GEOLocate,,"Confidence: High, Score: 86, String: SNOWY RANGE, automated process by N. Rios and L. Gall",3353,,,,,"3353 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:71167915-65c0-4807-abbf-a7702621478f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14220624
14221240,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:20baf9fa-dca5-4665-abd4-c97bc2e6b55d,"YPM ENT 723771",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1967-07-29,1967,7,29,210,,1967-7-29,"ENT number 723771; lot count 1; accn=YPM.10912",,,,,"{ ""irn"": ""1319447"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2621,,,,,"2621 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:6ccd4f7e-dde1-423f-a73d-40b6515d09ac,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14221240
14221865,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:21995f15-116d-442c-83c5-1090f7a7f315,"YPM ENT 723861",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,,,1958-08-24,1958,8,24,236,,1958-8-24,"ENT number 723861; lot count 1",,,,,"{ ""irn"": ""1319462"", ""solr_long_lat"": ""-107.503417,44.639963"" }",,,,,,,1,,,,"United States",Wyoming,"Big Horn County",,"Mount Granite Pass",,44.639963,-107.503417,WGS84,562,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: julianasurprenant 5/10/2020 12:56:51 AM",,,,,,,"in collection",en,,"2022-05-06 21:44:53",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:227a127d-3c73-4741-84b8-028124747bbb,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14221865
14222153,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:2206b14c-6506-4e3d-ba4c-606e05f281e5,"YPM ENT 723772",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-13,1966,8,13,225,,1966-8-13,"ENT number 723772; lot count 1; accn=YPM.10912","sagebrush flat",,,,"{ ""irn"": ""1319448"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2621,,,,,"2621 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:57ae061d-f779-40ed-a14e-9b50aab38ed0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14222153
14224622,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:258331b6-5f00-48da-af14-4fecaa4f889a,"YPM ENT 723986",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Frank M. Jones",,1918-07-05,1918,7,5,186,,1918-7-5,"ENT number 723986; lot count 1; accn=YPM.06344",,,,,"{ ""irn"": ""1319016"", ""solr_long_lat"": ""-120.9610634,40.0148888"" }",,,,,,,1,,,,"United States",California,"Plumas County",,Keddie,,40.0148888,-120.9610634,WGS84,2154,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",,,,,,,"in collection",en,,"2021-02-08 21:45:23",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:5edc6962-06c2-4f7c-b54b-8153b6eda4be,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14224622
14225380,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:268f466a-97db-4a86-ba7c-38e6c8cbff75,"YPM ENT 723727",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-05,1966,8,5,217,,1966-8-5,"ENT number 723727; lot count 1","sagebrush flat",,,,"{ ""irn"": ""1319366"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",2682,,,,,"2682 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:7579b0cb-5e25-4102-bf74-d818456dae0e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14225380
14226476,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:280669c9-5fa8-496b-b578-2053c9d186bb,"YPM ENT 723776",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1967-07-22,1967,7,22,203,,1967-7-22,"ENT number 723776; lot count 1; accn=YPM.10912",,,,,"{ ""irn"": ""1319458"", ""solr_long_lat"": ""-106.98,38.95"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,Gothic,,38.95,-106.98,NAD27,5000,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",2896,,,,,"2896 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:448169f4-f81a-4d44-b765-2ffa973cc075,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14226476
14226490,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:280c8641-253b-443b-8d58-d3faf5f1ae3e,"YPM ENT 723657",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1967-07-28,1967,7,28,209,,1967-7-28,"ENT number 723657; lot count 1; Female 54 X male W, Mating -, Female Par. Br. -; accn=YPM.10912",,,,,"{ ""irn"": ""1319748"", ""solr_long_lat"": ""-106.94199,39.01166"" }",,,"Female 54 X male W, Mating -, Female Par. Br. -",,,,1,,,,"United States",Colorado,"Gunnison County",,"East Maroon Pass",,39.01166,-106.94199,WGS84,301,,,"digital resource",GEOLocate,,"Confidence: High, Score: 91, String: EAST MAROON PASS, automated process by N. Rios and L. Gall",3597,,,,,"3597 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:06cd2a8e-0353-4173-957b-b50cec247dbd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14226490
14227327,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:292bf564-9a5a-403e-966f-2cbe52cede6b,"YPM ENT 723702",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-28,1966,8,28,240,,1966-8-28,"ENT number 723702; lot count 1","low mountain meadow",,,,"{ ""irn"": ""1319343"", ""solr_long_lat"": ""-106.98,38.95"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,Gothic,,38.95,-106.98,NAD27,5000,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",2896,,,,,"2896 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:cae2175f-7a02-45ea-89a8-cd3d1e2fd01e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14227327
14227912,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:2a084429-7f66-440a-a663-b0aa1dd935d9,"YPM ENT 723750",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-08-25,1966,8,25,237,,1966-8-25,"ENT number 723750; lot count 1; accn=YPM.10912","Alpine meadow",,,,"{ ""irn"": ""1319415"", ""solr_long_lat"": ""-106.484194,38.689162"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"Cumberland Pass",,38.689162,-106.484194,WGS84,90,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/17/2020 11:32:25 PM",3688,,,,,"3688 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:78d1fbd5-6493-4a73-8e06-7df722c5ab2a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14227912
14228329,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:2aa15cfa-f9b8-48bf-9805-3850651db298,"YPM ENT 432633",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Lawrence F. Gall",,1977-06-25,1977,6,25,176,,1977-6-25,"ENT number 432633; lot count 1",,,,,"{ ""irn"": ""1319081"", ""solr_long_lat"": ""-106.948016,38.869398"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"East River Valley, 2 mi. E. of Crested Butte",,38.869398,-106.948016,WGS84,6065,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/17/2020 11:40:30 PM",2743,,,,,"2743 m","in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:7ff36324-ebf4-4ac5-aa6d-152c2101f9e7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14228329
14228502,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:2ae2690b-e8be-4003-9509-7bab24c50edb,"YPM ENT 723922",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Christopher Curtis, James A. Scott",,1966-06-27,1966,6,27,178,,1966-6-27,"ENT number 723922; lot count 1",,,,,"{ ""irn"": ""1319074"", ""solr_long_lat"": ""-110.275542,46.018259"" }",,,,,,,1,,,,"United States",Montana,"Sweet Grass County",,"Big Timber Creek, Crazy Peak Area, Big Timber Canyon",,46.018259,-110.275542,WGS84,1807,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: aidanhoulihan 6/24/2020 2:10:44 PM",,,,,,,"in collection",en,,"2021-08-13 17:05:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:690f2215-837d-4278-9d0a-a7f3cd878368,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14228502
14231155,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:2e9223d3-4e41-45de-bcc2-808c4e14042c,"YPM ENT 723561",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"David L. Threatful",,1989-06-17,1989,6,17,168,,1989-6-17,"ENT number 723561; lot count 1; accn=YPM.10840",,,,,"{ ""irn"": ""1319802"", ""solr_long_lat"": ""-121.572503,50.227403"" }",,,,,,,1,,,,Canada,"British Columbia",,,Lytton,,50.227403,-121.572503,WGS84,3346,,,"digital resource",GEOLocate,,https://geo-locate.org/web/WebGeoreflight.aspx?country=Canada&locality=Lytton&state=British+Columbia&v=1,213,274,,,,"700-900 ft","in collection",en,,"2022-03-11 21:46:29",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:51a3507b-102a-4079-934c-72f91a680575,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14231155
14232338,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:303f57a2-1ea4-4b1c-b7f8-5b42b39179ad,"YPM ENT 723819",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1969-08-07,1969,8,7,219,,1969-8-7,"ENT number 723819; lot count 1; accn=YPM.10892",,,,,"{ ""irn"": ""1319440"", ""solr_long_lat"": ""-123.767299,45.008136"" }",,,,,,,1,,,,"United States",Oregon,"Linn County",,"Lost Prairie, Just S.W. of Santiam Junction on Hwy. 20",,45.008136,-123.767299,WGS84,3036,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/29/2020 2:00:59 AM",,,,,,,"in collection",en,,"2022-04-17 21:44:20",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:e939a27f-c240-4a1f-bb6a-7e907918a689,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14232338
14232416,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:305b7b13-f86e-4686-818e-19010e35ccfd,"YPM ENT 723694",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1949-07-26,1949,7,26,207,,1949-7-26,"ENT number 723694; lot count 1",,,,,"{ ""irn"": ""1319309"", ""solr_long_lat"": ""-105.61,40.09"" }",,,,,,,1,,,,"United States",Colorado,"Boulder County",,"Mount Audubon",,40.09,-105.61,NAD27,500,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",3597,,,,,"3597 m","in collection",en,,"2022-01-18 21:45:16",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:de2d9896-ff91-48dc-9f7e-e7cb4ba14032,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14232416
14233946,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:325f4f0f-d4dd-4fc5-8fb2-6131999efeb0,"YPM ENT 723864",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Thomas R. Manley, Evelyn S. Manley",,1991-07-09,1991,7,9,190,,1991-7-9,"ENT number 723864; lot count 1; accn=YPM.10840",,,,,"{ ""irn"": ""1319467"", ""solr_long_lat"": ""-106.694929,44.349104"" }",,,,,,,1,,,,"United States",Wyoming,"Johnson County",,"Sourdough Road, Bighorn National Forest",,44.349104,-106.694929,WGS84,1204,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 7/2/2020 2:11:15 AM",2438,,,,,"2438 m","in collection",en,,"2021-08-13 17:05:03",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:b9b7716d-a918-4623-a3a5-be77ae788639,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14233946
14234518,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3323fa65-1bc5-4dce-ab16-b0c5e0f613f3,"YPM ENT 008237",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,,,1904-07-29,1904,7,29,211,,1904-7-29,"ENT number 8237; lot count 1; female",,,,,"{ ""irn"": ""284624"", ""solr_long_lat"": ""-110.112047,44.899123"" }",,,,,,female,1,,,"Denton mount (glass)","United States",Wyoming,"Park County",,"Yellowstone National Park, Soda Butte",,44.899123,-110.112047,WGS84,10939,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 7/3/2020 7:17:18 PM",,,,,,,"in collection",en,,"2022-05-08 21:44:58",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:8ead6731-6db4-46bc-b768-410dd684322f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14234518
14235916,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:351f0efd-46a5-4004-958d-4d5a9802557c,"YPM ENT 723625",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,,,1954-05-06,1954,5,6,126,,1954-5-6,"ENT number 723625; lot count 1",,,,,"{ ""irn"": ""1319409"", ""solr_long_lat"": ""-120.372438,40.171289"" }",,,,,,,1,,,,"United States",California,"Lassen County",,Milford,,40.171289,-120.372438,WGS84,301,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: femorym 6/14/2020 12:50:23 AM",,,,,,,"in collection",en,,"2020-06-18 23:33:32",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:c15f53d7-9500-49ca-bf3c-6e2e44092457,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14235916
14236252,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:35a0d8b2-de3f-4d50-b720-e074baa75266,"YPM ENT 723749",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1967-07-13,1967,7,13,194,,1967-7-13,"ENT number 723749; lot count 1; accn=YPM.10912",,,,,"{ ""irn"": ""1319414"", ""solr_long_lat"": ""-106.484194,38.689162"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,"Cumberland Pass",,38.689162,-106.484194,WGS84,90,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/17/2020 11:32:25 PM",3688,,,,,"3688 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:f2b94d28-275a-4779-9518-3443c0ad3fa2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14236252
14236442,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:35e36909-f87f-4210-ad85-f0053fdf8903,"YPM ENT 723634",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1966-07-29,1966,7,29,210,,1966-7-29,"ENT number 723634; lot count 1; Mating Wild, Female Par. Br. 66.3; accn=YPM.10912",,,,,"{ ""irn"": ""1319691"", ""solr_long_lat"": ""-106.98782,38.84072"" }",,,"Mating Wild, Female Par. Br. 66.3",,,,1,,,,"United States",Colorado,"Gunnison County",,"2 mi. S. of Crested Butte on Hwy. 135",,38.84072,-106.98782,WGS84,4888,,,"digital resource",GEOLocate,,"Confidence: High, Score: 89, String: Distance South of CRESTED BUTTE, automated process by N. Rios and L. Gall",,,,,,,"in collection",en,,"2022-01-19 21:52:56",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:6054af42-937c-4f1d-85c6-19c00413b081,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14236442
14237021,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:36aa965c-b1a2-462b-9473-c6cee3dbbf3e,"YPM ENT 723794",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell A. Rahn",,1981-07-20,1981,7,20,201,,1981-7-20,"ENT number 723794; lot count 1; accn=YPM.10919",,,,,"{ ""irn"": ""1319360"", ""solr_long_lat"": ""-106.921641,44.161525"" }",,,,,,,1,,,,"United States",Wyoming,"Johnson County",,"Crazy Woman Campground, Bighorn Mountains",,44.161525,-106.921641,WGS84,301,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 7/2/2020 1:48:47 AM",2560,,,,,"2560 m","in collection",en,,"2022-05-06 21:44:53",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:8067cb5c-c4c1-4e74-8957-3b14930fc04e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14237021
14237095,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:36c38a45-0ddc-412d-b69a-e194013096b7,"YPM ENT 723722",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Donald S. Chambers",,1961-07-05,1961,7,5,186,,1961-7-5,"ENT number 723722; lot count 1; accn=YPM.10854",,,,,"{ ""irn"": ""1319354"", ""solr_long_lat"": ""-106.98,38.95"" }",,,,,,,1,,,,"United States",Colorado,"Gunnison County",,Gothic,,38.95,-106.98,NAD27,5000,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",2896,,,,,"2896 m","in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:854ca424-c405-4c75-bd45-b042485a2482,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14237095
14237772,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:37ae6aae-f574-4315-a9cd-218054aef481,"YPM ENT 723938",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Christopher Curtis, James A. Scott",,1966-07-15,1966,7,15,196,,1966-7-15,"ENT number 723938; lot count 1",,,,,"{ ""irn"": ""1319043"", ""solr_long_lat"": ""-114.987778,50.599444"" }",,,,,,,1,,,,Canada,Alberta,,,"Highwood Pass, Kananaskis Country",,50.599444,-114.987778,WGS84,5698,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/6/2020 12:57:59 AM",,,,,,,"in collection",en,,"2022-03-09 21:55:46",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:cf064417-58b8-4d7b-9c16-da20935de163,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14237772
14239650,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:3a58c917-777f-4397-ad30-184ea40f42ed,"YPM ENT 723821",,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",,(Reakirt),,,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles G. Oliver",,1969-08-07,1969,8,7,219,,1969-8-7,"ENT number 723821; lot count 1; accn=YPM.10892",,,,,"{ ""irn"": ""1319446"", ""solr_long_lat"": ""-122.067289,44.405956"" }",,,,,,,1,,,,"United States",Oregon,"Linn County",,"Lost Prairie Campground, Willamette National Forest",,44.405956,-122.067289,WGS84,2094,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: annafleming 6/29/2020 1:56:47 AM",,,,,,,"in collection",en,,"2020-08-06 23:20:02",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:c92bc877-26cf-4089-836d-5a4f6a7216c5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14239650
