coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
49893030,https://static.inaturalist.org/photos/2176081/original.jpg?1437754558,https://static.inaturalist.org/photos/2176081/original.jpg?1437754558,https://static.inaturalist.org/photos/2176081/small.jpg?1437754558,https://static.inaturalist.org/photos/2176081/medium.jpg?1437754558,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a811d146-4083-4381-b3c2-fbfdaae9ce76,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49893030,StillImage,Photograph,en
49894903,https://static.inaturalist.org/photos/2190937/original.jpg?1438038227,https://static.inaturalist.org/photos/2190937/original.jpg?1438038227,https://static.inaturalist.org/photos/2190937/small.jpg?1438038227,https://static.inaturalist.org/photos/2190937/medium.jpg?1438038227,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bec0fc90-8f4f-4431-9ec5-6e1dfd727f49,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49894903,StillImage,Photograph,en
49894903,https://static.inaturalist.org/photos/2190938/original.jpg?1438038167,https://static.inaturalist.org/photos/2190938/original.jpg?1438038167,https://static.inaturalist.org/photos/2190938/small.jpg?1438038167,https://static.inaturalist.org/photos/2190938/medium.jpg?1438038167,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:752613e7-8737-45b2-ad7b-d5219f80e9d5,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49894903,StillImage,Photograph,en
49902534,https://static.inaturalist.org/photos/2251604/original.JPG?1439261820,https://static.inaturalist.org/photos/2251604/original.JPG?1439261820,https://static.inaturalist.org/photos/2251604/small.JPG?1439261820,https://static.inaturalist.org/photos/2251604/medium.JPG?1439261820,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:029144c1-8787-4c5c-ab4f-9b8bfcbd3990,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902534,StillImage,Photograph,en
49902545,https://static.inaturalist.org/photos/2251690/original.JPG?1439263097,https://static.inaturalist.org/photos/2251690/original.JPG?1439263097,https://static.inaturalist.org/photos/2251690/small.JPG?1439263097,https://static.inaturalist.org/photos/2251690/medium.JPG?1439263097,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:362aefaf-530a-421e-a12c-04a586da2752,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902545,StillImage,Photograph,en
49902545,https://static.inaturalist.org/photos/2251697/original.JPG?1439263259,https://static.inaturalist.org/photos/2251697/original.JPG?1439263259,https://static.inaturalist.org/photos/2251697/small.JPG?1439263259,https://static.inaturalist.org/photos/2251697/medium.JPG?1439263259,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:09bf67ff-e246-46b2-9341-10d305307a28,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902545,StillImage,Photograph,en
49902545,https://static.inaturalist.org/photos/2251698/original.JPG?1439263199,https://static.inaturalist.org/photos/2251698/original.JPG?1439263199,https://static.inaturalist.org/photos/2251698/small.JPG?1439263199,https://static.inaturalist.org/photos/2251698/medium.JPG?1439263199,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:40934451-a6a8-4607-a487-f1caf6e969a0,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902545,StillImage,Photograph,en
49902930,https://static.inaturalist.org/photos/2254812/original.JPG?1439340313,https://static.inaturalist.org/photos/2254812/original.JPG?1439340313,https://static.inaturalist.org/photos/2254812/small.JPG?1439340313,https://static.inaturalist.org/photos/2254812/medium.JPG?1439340313,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:de7c460c-84c1-45b1-8631-d2b6c5c77fa2,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902930,StillImage,Photograph,en
49902930,https://static.inaturalist.org/photos/2254826/original.JPG?1439340520,https://static.inaturalist.org/photos/2254826/original.JPG?1439340520,https://static.inaturalist.org/photos/2254826/small.JPG?1439340520,https://static.inaturalist.org/photos/2254826/medium.JPG?1439340520,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1cad0db5-89df-41ee-b945-1afabc77c632,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49902930,StillImage,Photograph,en
50005680,https://static.inaturalist.org/photos/3944007/original.JPG?1465365510,https://static.inaturalist.org/photos/3944007/original.JPG?1465365510,https://static.inaturalist.org/photos/3944007/small.JPG?1465365510,https://static.inaturalist.org/photos/3944007/medium.JPG?1465365510,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:eb402437-bccd-4fb5-ad3e-62cdc2e7d9f8,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50005680,StillImage,Photograph,en
50005680,https://static.inaturalist.org/photos/3944008/original.JPG?1465365506,https://static.inaturalist.org/photos/3944008/original.JPG?1465365506,https://static.inaturalist.org/photos/3944008/small.JPG?1465365506,https://static.inaturalist.org/photos/3944008/medium.JPG?1465365506,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a24396ac-78ef-4a90-8356-19b5143241bd,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50005680,StillImage,Photograph,en
50022088,https://static.inaturalist.org/photos/4130866/original.JPG?1467198025,https://static.inaturalist.org/photos/4130866/original.JPG?1467198025,https://static.inaturalist.org/photos/4130866/small.JPG?1467198025,https://static.inaturalist.org/photos/4130866/medium.JPG?1467198025,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f182fdac-b244-4249-8fef-62834d72dd5a,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50022088,StillImage,Photograph,en
50025383,https://static.inaturalist.org/photos/4170654/original.jpg?1467565410,https://static.inaturalist.org/photos/4170654/original.jpg?1467565410,https://static.inaturalist.org/photos/4170654/small.jpg?1467565410,https://static.inaturalist.org/photos/4170654/medium.jpg?1467565410,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:50ee959d-ec1a-4903-869d-2b9affb2555f,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50025383,StillImage,Photograph,en
50026534,https://static.inaturalist.org/photos/4183578/original.jpg?1467681291,https://static.inaturalist.org/photos/4183578/original.jpg?1467681291,https://static.inaturalist.org/photos/4183578/small.jpg?1467681291,https://static.inaturalist.org/photos/4183578/medium.jpg?1467681291,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e7b728ff-22eb-4ea2-a472-97ca15f130e5,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50026534,StillImage,Photograph,en
50026839,https://static.inaturalist.org/photos/4186250/original.jpg?1467698235,https://static.inaturalist.org/photos/4186250/original.jpg?1467698235,https://static.inaturalist.org/photos/4186250/small.jpg?1467698235,https://static.inaturalist.org/photos/4186250/medium.jpg?1467698235,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7c651ec5-a38c-471d-9a8e-787dc12d5b35,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50026839,StillImage,Photograph,en
50034337,https://static.inaturalist.org/photos/4267225/original.jpg?1468589085,https://static.inaturalist.org/photos/4267225/original.jpg?1468589085,https://static.inaturalist.org/photos/4267225/small.jpg?1468589085,https://static.inaturalist.org/photos/4267225/medium.jpg?1468589085,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a88c36f1-f839-45d1-848e-38b525690311,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50034337,StillImage,Photograph,en
50040358,https://static.inaturalist.org/photos/4329523/original.jpeg?1469239010,https://static.inaturalist.org/photos/4329523/original.jpeg?1469239010,https://static.inaturalist.org/photos/4329523/small.jpeg?1469239010,https://static.inaturalist.org/photos/4329523/medium.jpeg?1469239010,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:be0b2bce-c202-4915-a0bb-8dc8127ee32f,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50040358,StillImage,Photograph,en
50044573,https://static.inaturalist.org/photos/4362252/original.jpeg?1469555537,https://static.inaturalist.org/photos/4362252/original.jpeg?1469555537,https://static.inaturalist.org/photos/4362252/small.jpeg?1469555537,https://static.inaturalist.org/photos/4362252/medium.jpeg?1469555537,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b3c536e2-4bc0-436a-83e6-4ec079ee1412,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50044573,StillImage,Photograph,en
50061261,https://static.inaturalist.org/photos/4504678/original.jpeg?1470783538,https://static.inaturalist.org/photos/4504678/original.jpeg?1470783538,https://static.inaturalist.org/photos/4504678/small.jpeg?1470783538,https://static.inaturalist.org/photos/4504678/medium.jpeg?1470783538,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:49b781f8-11f0-4d42-ad15-70d1d5ef768f,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50061261,StillImage,Photograph,en
50079930,https://static.inaturalist.org/photos/4677471/original.jpg?1472231617,https://static.inaturalist.org/photos/4677471/original.jpg?1472231617,https://static.inaturalist.org/photos/4677471/small.jpg?1472231617,https://static.inaturalist.org/photos/4677471/medium.jpg?1472231617,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:38bae54f-4b17-4c3e-9f76-9128b1577fac,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50079930,StillImage,Photograph,en
50079941,https://static.inaturalist.org/photos/4677492/original.jpg?1472231692,https://static.inaturalist.org/photos/4677492/original.jpg?1472231692,https://static.inaturalist.org/photos/4677492/small.jpg?1472231692,https://static.inaturalist.org/photos/4677492/medium.jpg?1472231692,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:88a3e9f6-f14c-424b-8151-3728c45b4729,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50079941,StillImage,Photograph,en
50090895,https://static.inaturalist.org/photos/4787275/original.jpg?1473125800,https://static.inaturalist.org/photos/4787275/original.jpg?1473125800,https://static.inaturalist.org/photos/4787275/small.jpg?1473125800,https://static.inaturalist.org/photos/4787275/medium.jpg?1473125800,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:03be10cd-15b8-41d5-9bff-d815c5cbdda3,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50090895,StillImage,Photograph,en
50108676,https://static.inaturalist.org/photos/4986171/original.jpeg?1474677566,https://static.inaturalist.org/photos/4986171/original.jpeg?1474677566,https://static.inaturalist.org/photos/4986171/small.jpeg?1474677566,https://static.inaturalist.org/photos/4986171/medium.jpeg?1474677566,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:06b845ed-e502-46b1-bd9f-fc4bc04cc794,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50108676,StillImage,Photograph,en
50108676,https://static.inaturalist.org/photos/4986169/original.jpeg?1474677562,https://static.inaturalist.org/photos/4986169/original.jpeg?1474677562,https://static.inaturalist.org/photos/4986169/small.jpeg?1474677562,https://static.inaturalist.org/photos/4986169/medium.jpeg?1474677562,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:85855240-55ca-4a4a-a5d2-57117605a070,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50108676,StillImage,Photograph,en
50115454,https://static.inaturalist.org/photos/5070807/original.jpeg?1475290812,https://static.inaturalist.org/photos/5070807/original.jpeg?1475290812,https://static.inaturalist.org/photos/5070807/small.jpeg?1475290812,https://static.inaturalist.org/photos/5070807/medium.jpeg?1475290812,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:be16b08f-8e7d-435f-937e-09ad650a96f6,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50115454,StillImage,Photograph,en
50174024,https://static.inaturalist.org/photos/5889156/original.jpg?1482817664,https://static.inaturalist.org/photos/5889156/original.jpg?1482817664,https://static.inaturalist.org/photos/5889156/small.jpg?1482817664,https://static.inaturalist.org/photos/5889156/medium.jpg?1482817664,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:356cf756-f964-4e8c-848b-60505e97daaf,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50174024,StillImage,Photograph,en
50296762,https://static.inaturalist.org/photos/8104225/original.jpeg?1496088737,https://static.inaturalist.org/photos/8104225/original.jpeg?1496088737,https://static.inaturalist.org/photos/8104225/small.jpeg?1496088737,https://static.inaturalist.org/photos/8104225/medium.jpeg?1496088737,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4b888cfa-8382-4c68-a6fa-fc0329688e1d,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50296762,StillImage,Photograph,en
50302543,https://static.inaturalist.org/photos/8190369/original.jpeg?1496463913,https://static.inaturalist.org/photos/8190369/original.jpeg?1496463913,https://static.inaturalist.org/photos/8190369/small.jpeg?1496463913,https://static.inaturalist.org/photos/8190369/medium.jpeg?1496463913,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c9314510-c43f-4216-af37-eea5254580c6,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50302543,StillImage,Photograph,en
50304831,https://static.inaturalist.org/photos/8224928/original.jpeg?1496614552,https://static.inaturalist.org/photos/8224928/original.jpeg?1496614552,https://static.inaturalist.org/photos/8224928/small.jpeg?1496614552,https://static.inaturalist.org/photos/8224928/medium.jpeg?1496614552,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:97b17880-a58c-4b9b-b238-46e449ebf789,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50304831,StillImage,Photograph,en
50304843,https://static.inaturalist.org/photos/8224685/original.jpeg?1496613804,https://static.inaturalist.org/photos/8224685/original.jpeg?1496613804,https://static.inaturalist.org/photos/8224685/small.jpeg?1496613804,https://static.inaturalist.org/photos/8224685/medium.jpeg?1496613804,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5151dd6d-f1cc-4b13-a236-f13309c9238e,"2021-02-21 14:50:49",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50304843,StillImage,Photograph,en
50394677,https://static.inaturalist.org/photos/8582374/original.jpg?1498148324,https://static.inaturalist.org/photos/8582374/original.jpg?1498148324,https://static.inaturalist.org/photos/8582374/small.jpg?1498148324,https://static.inaturalist.org/photos/8582374/medium.jpg?1498148324,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a2d4daaf-5c4f-4e50-b1e7-725287fea51c,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50394677,StillImage,Photograph,en
50394677,https://static.inaturalist.org/photos/8582375/original.jpg?1498148329,https://static.inaturalist.org/photos/8582375/original.jpg?1498148329,https://static.inaturalist.org/photos/8582375/small.jpg?1498148329,https://static.inaturalist.org/photos/8582375/medium.jpg?1498148329,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d005c12e-5b9f-42ae-97de-7946eb50ecba,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50394677,StillImage,Photograph,en
50406003,https://static.inaturalist.org/photos/8729938/original.jpeg?1498770348,https://static.inaturalist.org/photos/8729938/original.jpeg?1498770348,https://static.inaturalist.org/photos/8729938/small.jpeg?1498770348,https://static.inaturalist.org/photos/8729938/medium.jpeg?1498770348,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5ce99c9f-e004-4419-a171-d90c288f2563,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50406003,StillImage,Photograph,en
50406003,https://static.inaturalist.org/photos/8729943/original.jpeg?1498770357,https://static.inaturalist.org/photos/8729943/original.jpeg?1498770357,https://static.inaturalist.org/photos/8729943/small.jpeg?1498770357,https://static.inaturalist.org/photos/8729943/medium.jpeg?1498770357,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cb7b746a-2676-49b6-86f3-1f7ac798193c,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50406003,StillImage,Photograph,en
50426285,https://static.inaturalist.org/photos/8971817/original.jpg?1499725180,https://static.inaturalist.org/photos/8971817/original.jpg?1499725180,https://static.inaturalist.org/photos/8971817/small.jpg?1499725180,https://static.inaturalist.org/photos/8971817/medium.jpg?1499725180,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d5b09e0a-3689-44d0-a6e4-0a139930f939,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50426285,StillImage,Photograph,en
50426286,https://static.inaturalist.org/photos/8971819/original.jpg?1499725181,https://static.inaturalist.org/photos/8971819/original.jpg?1499725181,https://static.inaturalist.org/photos/8971819/small.jpg?1499725181,https://static.inaturalist.org/photos/8971819/medium.jpg?1499725181,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:01976bf4-6e61-45ec-a40c-4b1f9c873003,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50426286,StillImage,Photograph,en
50426286,https://static.inaturalist.org/photos/8971821/original.jpg?1499725182,https://static.inaturalist.org/photos/8971821/original.jpg?1499725182,https://static.inaturalist.org/photos/8971821/small.jpg?1499725182,https://static.inaturalist.org/photos/8971821/medium.jpg?1499725182,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a354590a-d8bc-41f5-a0a5-1f9cb753c1ec,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50426286,StillImage,Photograph,en
50426425,https://static.inaturalist.org/photos/8974820/original.jpg?1499730831,https://static.inaturalist.org/photos/8974820/original.jpg?1499730831,https://static.inaturalist.org/photos/8974820/small.jpg?1499730831,https://static.inaturalist.org/photos/8974820/medium.jpg?1499730831,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:35e049fd-e3a0-4240-8685-f43b8254e03d,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50426425,StillImage,Photograph,en
50428623,https://static.inaturalist.org/photos/9000682/original.jpg?1499825489,https://static.inaturalist.org/photos/9000682/original.jpg?1499825489,https://static.inaturalist.org/photos/9000682/small.jpg?1499825489,https://static.inaturalist.org/photos/9000682/medium.jpg?1499825489,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:16cd9ba9-9ca6-4a34-ab10-401261874f09,"2021-02-21 17:27:58",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50428623,StillImage,Photograph,en
50432881,https://static.inaturalist.org/photos/9046723/original.png?1500049069,https://static.inaturalist.org/photos/9046723/original.png?1500049069,https://static.inaturalist.org/photos/9046723/small.png?1500049069,https://static.inaturalist.org/photos/9046723/medium.png?1500049069,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2ed6d786-cb4b-47be-999f-4a3ba40e98c8,"2021-02-21 17:27:58",image/png,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50432881,StillImage,Photograph,en
50439921,https://static.inaturalist.org/photos/9127581/original.png?1500376717,https://static.inaturalist.org/photos/9127581/original.png?1500376717,https://static.inaturalist.org/photos/9127581/small.png?1500376717,https://static.inaturalist.org/photos/9127581/medium.png?1500376717,,"Rights for individual observations belong to the individual observers. In jurisdictions where collections of data are are considered intellectual property, the rights holder of this collection is the California Academy of Sciences.","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:af9c8b7c-8f0b-419d-8ebe-8d9492a92e2b,"2021-02-21 17:27:58",image/png,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=50439921,StillImage,Photograph,en
