coreid,abcd:typifiedName,aec:associatedTaxa,ala:photographer,ala:species,ala:subfamily,ala:subspecies,ala:superfamily,chrono:ChronometricAge,dc:language,dc:rights,dc:type,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:caste,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:cultivarEpithet,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:degreeOfEstablishment,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genericName,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:identifiedByID,dwc:individualCount,dwc:informationWithheld,dwc:infragenericEpithet,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphic,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:nameAccordingToID,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:organismScope,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentEventID,dwc:parentNameUsage,dwc:parentNameUsageID,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:recordedByID,dwc:relatedResourceID,dwc:relationshipOfResource,dwc:relationshipRemarks,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subfamily,dwc:subgenus,dwc:subtribe,dwc:superfamily,dwc:taxonConceptID,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:tribe,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimIdentification,dwc:verbatimLabel,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:vitality,dwc:waterBody,dwc:year,flag_encoding_error,gbif:Identifier,gbif:Reference,gbif:identifiedByID,gbif:recordedByID,idigbio:recordId,obis:ExtendedMeasurementOrFact,symbiota:paleo-element,symbiota:paleo-eon,symbiota:paleo-epoch,symbiota:paleo-era,symbiota:paleo-period,symbiota:paleo-stage,symbiota:recordEnteredBy,symbiota:recordID,symbiota:verbatimScientificName,taxonRankID,zan:ChronometricDate
94129384-e20f-4e74-bb80-f90a2ef826aa,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-22 13:45:53,https://ecdysis.org/collections/individual/index.php?occid=1726150,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002724,Insecta,,VTEC,71cf02fb-35ac-4d6f-955a-8996120e7627,,,6618,United States,,Montgomery,,,,,,20,37.229573,-80.413939,,,,,,,,,,,1960-04-20,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,Blacksburg,,,,,,,,,,,,4,,,,,,,,,,51339a73-5cef-40de-86fc-ec303f325a80,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,G. Crenshaw,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,111,Virginia,,,,,,156015,Species,,,,,,,,,1960-4-20,,,,,,,,,,,1960,,,,,,,,,,,,,,SGrant,cb7bc3da-fa0b-4288-888c-c8467ac42d37,,,
cfdc0d01-39af-4edc-857c-60de948de633,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,https://www.ccber.ucsb.edu/collections/databases-searching-specimen-data-and-images,,,,2024-04-30 15:25:41,https://ecdysis.org/collections/individual/index.php?occid=3435703,,The Regents of the University of California,,,"[{""dwc:identifiedBy"": ""Katja Seltmann"", ""idigbio:recordID"": ""urn:uuid:135af15a-f878-4bde-a11e-bbf288fe65ea"", ""coreid"": ""3435703"", ""dwc:scientificNameAuthorship"": ""(Linnaeus, 1758)"", ""dwc:dateIdentified"": ""2024"", ""dcterms:modified"": ""2024-01-24 12:01:28"", ""dwc:scientificName"": ""Pieris rapae""}]",,,,,,,,,,,,,PreservedSpecimen,,,,UCSB-IZC00060046,Insecta,,IZC,b03a3f0c-bfa5-4e02-b5d3-56ff38626302,,,,United States,,Santa Barbara,,,,,2024,14,34.412471,-119.863532,,,,,,,,,,,2022-05-14,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,Katja Seltmann,,1,,,,UCSB,,,,Animalia,,,,,,,Adult,,,"Isla Vista, Sueno Orchard",,,,,,,,,,,,5,Isla Vista,,,,,,,,,5963afeb-4094-4378-9a80-f000c8e42c8c,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Jasmine Carrillo,,,,,,,,,,Net,Pieris rapae,"(Linnaeus, 1758)",,,rapae,134,California,,,,,,156015,Species,,,,,,"34.412471, -119.863532",,,"May 14, 2022",,,,,,,,,,,2022,,,,,,,,,,,,,,almalove,5963afeb-4094-4378-9a80-f000c8e42c8c,,,
a0172b70-55ae-4cbe-a2c6-fe69987f8bd7,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2020-10-15 00:00:00,https://ecdysis.org/collections/individual/index.php?occid=2270556,,Luther College,,,,,,,,,,,,,,,,PreservedSpecimen,,,,LCDI-LERC-08675,Insecta,,LERC,0a2d1691-227d-402d-82e0-47cdfd569a6f,,,,United States,,Allamakee,,,,,,13,,,,,,,,,,,,,1987-06-13,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,John G. Nehnevaj,,,,,,LCDI,,,,Animalia,,,,,,,,,,Hanover Township,,,,,,,,,,,,6,,,,,,,,,,7001dd18-678b-4e35-acd6-c47b18ac643a,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,,,,John G. Nehnevaj,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,164,Iowa,,,,,,156015,Species,,,,,,,,,6/13/1987,,,,,,,,,,,1987,,,,,,,,,,,,,,,f5a278cc-69d7-4be8-bdb7-fca24b7e7976,,,
67d3caf5-8404-4eb8-b1cc-3df51382041b,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-26 12:10:44,https://ecdysis.org/collections/individual/index.php?occid=1726172,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002134,Insecta,,VTEC,71cf02fb-35ac-4d6f-955a-8996120e7627,,,2093,United States,,Nassau,,,,,,22,40.680936,-73.643185,,,,,,,,,,,1976-04-22,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,A. Beck,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,Hempstead Lake State Park,,,,,,,,,,,,4,,,,,,,,,,0a8e2246-2913-446a-b5f6-e29b329020d5,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,A. Beck,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,113,New York,,,,,,156015,Species,,,,,,,,,1976-4-22,,,,,,,,,,,1976,,,,,,,,,,,,,,SGrant,76c26ffc-ea6c-4896-b916-06fc3f320c0d,,,
166a1c04-6884-4af2-851d-ab491df44b52,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-26 12:44:07,https://ecdysis.org/collections/individual/index.php?occid=1726178,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002143,Insecta,,VTEC,71cf02fb-35ac-4d6f-955a-8996120e7627,,,154,United States,,Montgomery,,,,,,17,37.219452,-80.424197,,,,,,,,,,,1980-07-17,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,VPI & SU Horticulture Farm,,,,,,,,,,,,7,,,,,,,,,,02bdbcb4-b3c4-443b-b55f-ee7e85d0419f,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,K. Loyd,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,199,Virginia,,,,,,156015,Species,,,,,,,,,1980-7-17,,,,,,,,,,,1980,,,,,,,,,,,,,,SGrant,836af11d-770c-4899-9e6b-5749827ab2f1,,,
af9f5ba7-27fe-403b-9b67-a723dc153ba3,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681202,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212346,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,San Diego,,,,,,30,,,,,,,,,,,,,1976-04-30,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Brown Field,,,,,,,,,,,,4,,,,,,,,,,8f2c6555-de15-48d6-9fab-a92aa196afa5,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,121,California,,,,,,156015,Species,,,,,,,,,IV-30-76,,,,,,,,,,,1976,,,,,,,,,,,,,,,b6a758a0-9d5e-4959-90bf-4c831a582cb6,,,
2fa787c3-598e-430e-b9ea-80e02f95f753,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681214,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212356,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,Hawaii,,,,,,17,,,,,,,,,,,,,1962-04-17,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Naalehu,,,,,,,,,,,,4,,,,,,,,,,555d7378-a005-49dd-ac3d-eabbb53c4e83,Betty and Sandy Shor Donors,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,107,Hawaii,,,,,,156015,Species,,,,,,,,,IV.17.1962,,,,,,,,,,,1962,,,,,,,,,,,,,,,ccbdcc2b-3411-4c89-963b-0841adec4d91,,,
61ecc837-ac24-472e-acdc-e4841fa34aa1,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681226,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212366,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Mexico,,,,,,,,26,,,,,,,,,,,,,1986-06-26,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,Dunes,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,San Antonio del Mar (dunes),,,,,,,,,,,,6,,,,,,,,,,e80b3c9b-ebb0-408a-97b0-49ad65224603,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Faulkner | Bloomfield,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,177,Baja California,,,,,,156015,Species,,,,,,,,,26 June 1986,,,,,,,,,,,1986,,,,,,,,,,,,,,,0fd246d5-d053-48b1-a73b-a24f24c73d17,,,
c60b86a9-b77e-4ec2-a099-89a7bc351e4c,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681266,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212420,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Mexico,,,,,,,,12,,,,,,,,,,,,,1980-04-12,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,About 20 miles south of Tijuana,,,,,,,,,,,,4,,,,,,,,,,4294cb59-9d9c-4f2e-b217-ad897ceabfd1,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Brown,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,103,Baja California,,,,,,156015,Species,,,,,,,,,12 APR 1980,,,,,,,,,,,1980,,,,,,,,,,,,,,,1b630bd6-c878-42d7-98f7-7c4623383ac6,,,
12f0fd0c-ee8d-4481-939b-891246ca4814,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681273,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212421,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Mexico,,,,,,,,29,,,,,,,,,,,,,1980-08-29,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,1 kilometer south of Cantamar,,,,,,,,,,,,8,,,,,,,,,,e49198bd-e570-4cca-9c15-6c5799581e7a,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Brown,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,242,Baja California,,,,,,156015,Species,,,,,,,,,29 AUG. 1980,,,,,,,,,,,1980,,,,,,,,,,,,,,,892e86ea-87a7-4cfc-9e8d-a051ec04a65c,,,
33adb42f-9605-457d-ae42-74ccf668afff,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,CC BY-NC (Attribution-Non-Commercial),,,,2017-05-23 09:30:14,https://ecdysis.org/collections/individual/index.php?occid=3230026,,Academy of Natural Sciences,,,"[{""coreid"": ""3230026"", ""dwc:scientificNameAuthorship"": ""(Linnaeus, 1758)"", ""idigbio:recordID"": ""urn:uuid:415a74e0-fecc-4c35-9bb3-7cc375c90611"", ""dwc:scientificName"": ""Pieris rapae"", ""dcterms:modified"": ""2023-10-18 15:19:38""}]",,,,,,,,,,,,,PreservedSpecimen,,,,ANSP-ENT-25334,Insecta,,ENT,b235bd87-fd7a-4c52-a5f7-79008c393131,,,1865,United States,,,,,,,,26,40.015945,-75.099063,,,,,,,,,117,,1968-04-26,,,,Pieridae,,,,,,,,Pieris,,,,,georef batch tool 2017-05-23; GeoLocate,reviewed - high confidence,betancourt (2017-05-23 09:30:14),,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,ANSP,,,,Animalia,,,,,,,Adult,,,"Tacony Creek Park, N. Philadelphia",,,,,,,,,,,,4,,,,,,,,,,869c1871-2298-4e12-9d3e-e3ada9f0bf3e,,,Lepidoptera,,,,,,,,Project: ex LepNet NSF Award EF #1602081,ANSP,,,,Arthropoda,,Pinned,,,Charles S. Bergson,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,117,Pennsylvania,,,,,,156015,Species,,,,,,,,,"April 26,1968",,,,,,,,,,,1968,,,,,,,,,,,,,,,157962a1-a465-4a75-b7bf-2bc3d5e54f63,,,
bc2b4901-e583-492c-9c0e-7d298a9e3f81,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1707398,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM266703,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Germany,,,,,,,,1,,,,,,,,,,,,,1977-07-01,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Buchen,,,,,,,,,,,,7,,,,,,,,,,e888fe32-21a0-4edf-ae5e-c6dab56bfafb,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Achim Yaraschinsky,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,182,,,,,,,156015,Species,,,,,,,,,1 July 1977,,,,,,,,,,,1977,,,,,,,,,,,,,,,218cb476-f307-411f-b117-dc2b38b52b1a,,,
d89ffd32-0761-4c0c-8a69-5df0413b64e4,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681072,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211293,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,Pima,,,,,,15,,,,,,,,,,,,,1974-05-15,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Pima,,,,,,,,,,,,5,,,,,,,,,,3f7391ee-f52d-4627-8767-ade60537a5cf,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,135,Arizona,,,,,,156015,Species,,,,,,,,,15 May 1974,,,,,,,,,,,1974,,,,,,,,,,,,,,,5e25300f-ab37-4a88-9552-df8b4cf4716f,,,
bd227643-bc5a-4e45-8595-3c1be27abc63,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681271,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212411,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,Riverside,,,,,,11,,,,,,,,,,,,,1934-02-11,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Glen Ivy,,,,,,,,,,,,2,,,,,,,,,,0f5e7d66-59c6-4003-91f5-b616a784822f,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Fred Estes,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Male,rapae,42,California,,,,,,156015,Species,,,,,,,,,11-II-1934,,,,,,,,,,,1934,,,,,,,,,,,,,,,7b100758-44b9-43e1-b9e3-ffd9675a06e5,,,
ec4272e5-7e93-471e-ac97-541124ec357a,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681276,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212425,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Mexico,,,,,,,,29,,,,,,,,,,,,,1980-08-29,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Rio San Miguel, west of La Mision",,,,,,,,,,,,8,,,,,,,,,,f856080e-94bb-4031-929a-2a1385f609ef,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Brown,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,242,Baja California,,,,,,156015,Species,,,,,,,,,29 Aug. 1980,,,,,,,,,,,1980,,,,,,,,,,,,,,,57f4df6b-d3c4-4892-8ca5-2af7fdbb202c,,,
df4fef71-58ba-4a12-8a0b-35a20f477ad3,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681287,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM212428,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,Mexico,,,,,,,,27,,,,,,,,,,,,,1982-02-27,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Vicinity of La Mision,,,,,,,,,,,,2,,,,,,,,,,d9b6d2e5-e3dd-4555-9378-9b5fe9b55ff9,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Faulkner | Brown,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,58,Baja California,,,,,,156015,Species,,,,,,,,,27 Feb. 1982,,,,,,,,,,,1982,,,,,,,,,,,,,,,98ea3007-2e35-45dd-9911-905dfd5554a6,,,
ede2f2dd-750a-48c4-a54f-f0cc36ff0410,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681413,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211834,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,United States,,Herkimer,,,,,,11,,,,,,,,,,,,,1912-05-11,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Ilion,,,,,,,,,,,,5,,,,,,,,,,f9039480-cd00-41d7-9049-a93aba5ad65b,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,H. McElhose,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,132,New York,,,,,,156015,Species,,,,,,,,,V-11-12,,,,,,,,,,,1912,,,,,,,,,,,,,,,2c581ff5-3f77-40b6-949a-1fd85e480872,,,
