coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:LocationShown,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedObservationReference,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:relatedResourceID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:temporal,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedOccurrences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:higherClassification,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:lifeStage,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:preparations,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonRank,dwc:verbatimElevation,dwc:vernacularName,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,symbiota:recordID,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
87fe1115-bb7c-4491-8aba-dcbefe2b00c8,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:acd21ec5-cb43-44c0-8d94-35c91c372a0e/full/!1920,1920/0/default.jpg",,,,,,,,irn:101691,,2011,,,,,,,,,en,,,,,,,,urn:uuid:acd21ec5-cb43-44c0-8d94-35c91c372a0e,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:acd21ec5-cb43-44c0-8d94-35c91c372a0e,,,,,,CC0,,,,Pieris rapae (YPM ENT 815095). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:43Z,,,http://hdl.handle.net/10079/8931zqj/
5f7b1a24-e54d-4546-9ba0-90c60c07bf55,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:2fd1269b-b860-4c99-b91c-946cd69226db/full/!1920,1920/0/default.jpg",,,,,,,,irn:101672,,2011,,,,,,,,,en,,,,,,,,urn:uuid:2fd1269b-b860-4c99-b91c-946cd69226db,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:2fd1269b-b860-4c99-b91c-946cd69226db,,,,,,CC0,,,,Pieris rapae (YPM ENT 815136). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:43Z,,,http://hdl.handle.net/10079/8931zqj/
999db568-4310-4c0c-b45d-52ade6cf7755,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:dcdb45c1-dcdd-4d7b-b780-a5f539c35d2a/full/!1920,1920/0/default.jpg",,,,,,,,irn:101613,,2011,,,,,,,,,en,,,,,,,,urn:uuid:dcdb45c1-dcdd-4d7b-b780-a5f539c35d2a,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:dcdb45c1-dcdd-4d7b-b780-a5f539c35d2a,,,,,,CC0,,,,Pieris rapae (YPM ENT 815491). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:42Z,,,http://hdl.handle.net/10079/8931zqj/
24df63d6-190b-4c64-aced-e593c9f229cb,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:66ebc7e4-c5c4-4c6d-9c74-fca93908e4fd/full/!1920,1920/0/default.jpg",,,,,,,,irn:101693,,2011,,,,,,,,,en,,,,,,,,urn:uuid:66ebc7e4-c5c4-4c6d-9c74-fca93908e4fd,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:66ebc7e4-c5c4-4c6d-9c74-fca93908e4fd,,,,,,CC0,,,,Pieris rapae (YPM ENT 815089). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:43Z,,,http://hdl.handle.net/10079/8931zqj/
af9f5ba7-27fe-403b-9b67-a723dc153ba3,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212346.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681202,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212346_lg.jpg,,,,,,en,,,,,,,,urn:uuid:6036669a-acff-48ac-9da0-7a0b61696299,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212346_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212346.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
2fa787c3-598e-430e-b9ea-80e02f95f753,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212356.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681214,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212356_lg.jpg,,,,,,en,,,,,,,,urn:uuid:1415c8ed-c2ca-41f4-81ca-80f741201017,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212356_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212356.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
61ecc837-ac24-472e-acdc-e4841fa34aa1,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212366.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681226,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212366_lg.jpg,,,,,,en,,,,,,,,urn:uuid:3ba6deeb-06c5-4811-a5b0-207de9d6c07c,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212366_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212366.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
c60b86a9-b77e-4ec2-a099-89a7bc351e4c,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212420.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681266,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212420_lg.jpg,,,,,,en,,,,,,,,urn:uuid:b1ce67be-96c5-4914-93c3-98ccca812b55,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212420_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212420.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
12f0fd0c-ee8d-4481-939b-891246ca4814,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212421.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1681273,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212421_lg.jpg,,,,,,en,,,,,,,,urn:uuid:84259a40-228f-4182-82be-f0efd39c0b33,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212421_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202110/SDNHM212421.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
94a14503-70ac-4d04-8fa5-79dca42fc49a,,,,,,,https://api.idigbio.org/v2/media/8e063cb19728829eeb115e2b296afed8?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13117246,,,,,,,,,,,https://api.idigbio.org/v2/media/8e063cb19728829eeb115e2b296afed8?size=webview,,,,,,en,,,,,,,,urn:uuid:40b9a135-396c-4382-b307-8d6407b8b6bb,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/8e063cb19728829eeb115e2b296afed8?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/8e063cb19728829eeb115e2b296afed8?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:11,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
94a14503-70ac-4d04-8fa5-79dca42fc49a,,,,,,,https://api.idigbio.org/v2/media/5d02d816878ba0f0562e8d0f13499c68?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13117246,,,,,,,,,,,https://api.idigbio.org/v2/media/5d02d816878ba0f0562e8d0f13499c68?size=webview,,,,,,en,,,,,,,,urn:uuid:45869c31-864d-4f56-aee5-52906fbec525,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/5d02d816878ba0f0562e8d0f13499c68?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/5d02d816878ba0f0562e8d0f13499c68?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:11,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
bc2b4901-e583-492c-9c0e-7d298a9e3f81,,,,,,,https://ecdysis.org/imglib/scan/misc/202211/SDNHM266703.JPG,,https://ecdysis.org/collections/individual/index.php?occid=1707398,,,,,,,,,,,https://ecdysis.org/imglib/scan/misc/202211/SDNHM266703_lg.jpg,,,,,,en,,,,,,,,urn:uuid:c67ad6c9-da3a-4ccf-a6b7-26a167ac5662,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/scan/misc/202211/SDNHM266703_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/scan/misc/202211/SDNHM266703.JPG,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-07 14:53:09,San Diego Natural History Museum Entomology Department (SDNHM-SDMC),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),
2b58a3e8-25ae-47bc-ae6e-f6b11fee7e4b,,,,,,,https://api.idigbio.org/v2/media/59b598dbec42fef64c02db6ad6c1f19e?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=22828813,,,,,,,,,,,https://api.idigbio.org/v2/media/59b598dbec42fef64c02db6ad6c1f19e?size=webview,,,,,,en,,,,,,,,urn:uuid:eb4d0c4d-9945-499c-aff1-f16527674b4e,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/59b598dbec42fef64c02db6ad6c1f19e?size=thumbnail,,,,,,,,,,,,,,,,https://api.idigbio.org/v2/media/59b598dbec42fef64c02db6ad6c1f19e?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27 15:27:44,University of Hawaii Insect Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
b3a516e9-1ef8-4071-ae0e-8e3f49766554,,,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004662.jpg,,https://ecdysis.org/collections/individual/index.php?occid=834307,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004662.jpg,,,,,,en,,,,,,,,urn:uuid:11b5ab89-2909-484d-af37-ee465692a35b,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004662_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004662.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-22 11:36:54,The Regents of the University of California,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),https://www.ccber.ucsb.edu/collections/databases-searching-specimen-data-and-images
b3a516e9-1ef8-4071-ae0e-8e3f49766554,,,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004662_1.jpg,,https://ecdysis.org/collections/individual/index.php?occid=834307,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004662_1.jpg,,,,,,en,,,,,,,,urn:uuid:a7a1edbd-70b0-4deb-9a3e-edd36a417c32,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004662_1_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00004/UCSB-IZC00004662_1.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-22 11:36:55,The Regents of the University of California,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),https://www.ccber.ucsb.edu/collections/databases-searching-specimen-data-and-images
67ed6d5e-0caa-4bcd-a1ff-822710adb93b,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:d2d557cb-e8aa-4d65-9194-5eb9954f11ef/full/!1920,1920/0/default.jpg",,,,,,,,irn:101427,,2011,,,,,,,,,en,,,,,,,,urn:uuid:d2d557cb-e8aa-4d65-9194-5eb9954f11ef,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:d2d557cb-e8aa-4d65-9194-5eb9954f11ef,,,,,,CC0,,,,Pieris rapae (YPM ENT 815005). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:40Z,,,http://hdl.handle.net/10079/8931zqj/
8ec5250d-2fb0-430c-b412-add854fec9b7,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:ef366820-4769-420f-a511-279ccc9a0919/full/!1920,1920/0/default.jpg",,,,,,,,irn:101309,,2011,,,,,,,,,en,,,,,,,,urn:uuid:ef366820-4769-420f-a511-279ccc9a0919,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:ef366820-4769-420f-a511-279ccc9a0919,,,,,,CC0,,,,Pieris rapae (YPM ENT 815476). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:39Z,,,http://hdl.handle.net/10079/8931zqj/
d27613a1-94fb-47bd-9f1e-80cf32370dbe,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:9ec068de-9ede-4870-a8fa-0b6c378a7156/full/!1920,1920/0/default.jpg",,,,,,,,irn:101639,,2011,,,,,,,,,en,,,,,,,,urn:uuid:9ec068de-9ede-4870-a8fa-0b6c378a7156,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:9ec068de-9ede-4870-a8fa-0b6c378a7156,,,,,,CC0,,,,Pieris rapae (YPM ENT 815209). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:42Z,,,http://hdl.handle.net/10079/8931zqj/
39dd24e9-1ed0-402c-9163-cf4c83dadd34,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:0284e82d-a1c6-4ec7-8e13-489eb909fa7a/full/!1920,1920/0/default.jpg",,,,,,,,irn:101419,,2011,,,,,,,,,en,,,,,,,,urn:uuid:0284e82d-a1c6-4ec7-8e13-489eb909fa7a,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:0284e82d-a1c6-4ec7-8e13-489eb909fa7a,,,,,,CC0,,,,Pieris rapae (YPM ENT 815022). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:40Z,,,http://hdl.handle.net/10079/8931zqj/
02c9b054-fe04-400a-8348-60fb64623a34,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:a975108e-8679-48db-8a12-2c4dd8422737/full/!1920,1920/0/default.jpg",,,,,,,,irn:101616,,2011,,,,,,,,,en,,,,,,,,urn:uuid:a975108e-8679-48db-8a12-2c4dd8422737,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:a975108e-8679-48db-8a12-2c4dd8422737,,,,,,CC0,,,,Pieris rapae (YPM ENT 815483). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:42Z,,,http://hdl.handle.net/10079/8931zqj/
5a849781-1322-4e56-b950-49a01c28e794,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:cf96991f-4d7f-4816-a496-bf3c3d3cc124/full/!1920,1920/0/default.jpg",,,,,,,,irn:101395,,2011,,,,,,,,,en,,,,,,,,urn:uuid:cf96991f-4d7f-4816-a496-bf3c3d3cc124,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:cf96991f-4d7f-4816-a496-bf3c3d3cc124,,,,,,CC0,,,,Pieris rapae (YPM ENT 815075). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:40Z,,,http://hdl.handle.net/10079/8931zqj/
5d435253-6ff0-4466-bef7-dd45046dd935,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:8377f1b8-3bcb-4a03-a00b-561e4c5f5565/full/!1920,1920/0/default.jpg",,,,,,,,irn:101374,,2011,,,,,,,,,en,,,,,,,,urn:uuid:8377f1b8-3bcb-4a03-a00b-561e4c5f5565,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:8377f1b8-3bcb-4a03-a00b-561e4c5f5565,,,,,,CC0,,,,Pieris rapae (YPM ENT 815117). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:40Z,,,http://hdl.handle.net/10079/8931zqj/
ef0ba787-4f21-4fbc-9ab7-fabf83d7f8a7,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:93d50661-1ab8-4c0f-b584-a05d2f9f461a/full/!1920,1920/0/default.jpg",,,,,,,,irn:101638,,2011,,,,,,,,,en,,,,,,,,urn:uuid:93d50661-1ab8-4c0f-b584-a05d2f9f461a,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:93d50661-1ab8-4c0f-b584-a05d2f9f461a,,,,,,CC0,,,,Pieris rapae (YPM ENT 815212). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:42Z,,,http://hdl.handle.net/10079/8931zqj/
0a22cf9d-6697-4329-b3f2-7a377a20704a,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:3cfb0e00-370e-4e4c-abbd-8392b3eed50c/full/!1920,1920/0/default.jpg",,,,,,,,irn:101318,,2011,,,,,,,,,en,,,,,,,,urn:uuid:3cfb0e00-370e-4e4c-abbd-8392b3eed50c,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:3cfb0e00-370e-4e4c-abbd-8392b3eed50c,,,,,,CC0,,,,Pieris rapae (YPM ENT 815455). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:39Z,,,http://hdl.handle.net/10079/8931zqj/
e287e3fe-feb6-4070-a156-5f7ec5507243,,,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00041/UCSB-IZC00041138_lbs.jpg,,https://ecdysis.org/collections/individual/index.php?occid=3398947,,,,,,,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00041/UCSB-IZC00041138_lbs00041138.jpg,,,,,,en,,,,,,,,urn:uuid:9366990c-56ff-41ca-a448-09c3acb2f815,,,,,,,Photograph,,,,,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00041/UCSB-IZC00041138_lbs_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://ecdysis.org/imglib/ecdysis/UCSB_IZC/UCSB-IZC00041/UCSB-IZC00041138_lbs.jpg,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-02 13:53:43,The Regents of the University of California,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),https://www.ccber.ucsb.edu/collections/databases-searching-specimen-data-and-images
64379c3a-5ff5-4f84-b1e0-132f4e6d5e7c,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202211/SDNHM266709.JPG,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=64290572,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202211/SDNHM266709_lg.jpg,,,,,,en,,,,,,,,urn:uuid:2155f99b-9db4-488f-9452-86492b6e5a2d,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202211/SDNHM266709_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202211/SDNHM266709.JPG,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-17 16:54:59,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
