coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
62edebdc-1d66-4180-a8e4-704501ef1f04,,,preservedspecimen,,pieris rapae,sdnhm212409,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,,,north america,,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1976-05-29T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2608695652173913,,,,,,ffd8f66e7228eeb5639a80293c4d870b58ad2f0c,1976-05-29,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,brown field,,,,"[""812ff9d1-8608-4e10-8c4d-11047c1c0691""]",,,,,0b2b121b-f67d-4e44-a208-af1ece81eb3e,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\0b2b121b-f67d-4e44-a208-af1ece81eb3e"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681267""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,150,california,1920496,accepted,species,,62edebdc-1d66-4180-a8e4-704501ef1f04,v-29-76,,,
4cbeb301-3424-4b15-a76c-fe51c8aca686,,,preservedspecimen,,pieris rapae,sdnhm212416,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,faulkner | brown,,,north america,,mexico,mex,,7ddf754f-d193-4cc9-b351-99906754a03b,1981-08-22T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2608695652173913,,,,,,85557bcd219e3dffc63724878edb796311b47f9d,1981-08-22,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,la mision,,,,"[""cba84b91-23f1-4644-8203-4cc6c8d5769e""]",,,,,709fbbc1-1d9f-4017-8242-32817e3af332,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\709fbbc1-1d9f-4017-8242-32817e3af332"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1681282""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,234,baja california,1920496,accepted,species,,4cbeb301-3424-4b15-a76c-fe51c8aca686,22 aug. 1981,,,
02b43515-7224-41c3-9f23-b4cd74d00c36,,,preservedspecimen,,pieris rapae,sdnhm150669,insecta,sdmc,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,r.w. breedlove,,,north america,2000.0,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1978-03-02T00:00:00+00:00,2024-05-14T20:38:06.182627+00:00,0.2898550724637681,,,,,,a0419a2e69129740511d30ada74f8d262305bc7c,1978-03-02,pieridae,,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 32.698115, ""lon"": -117.129417}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,,,sdnhm,,,animalia,,,,,,,logan heights,,,,"[""8449b352-acc2-4400-9a52-61a4fa4afd3b""]",,,,,c71c1d0a-166d-4bb7-b400-f0760f42ade5,lepidoptera,arthropoda,"[""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\c71c1d0a-166d-4bb7-b400-f0760f42ade5"", ""2d38062b-0931-4f9a-be6d-1c9b14fe792c\\1647663""]",,2d38062b-0931-4f9a-be6d-1c9b14fe792c,pieris rapae,rapae,61,california,1920496,accepted,species,,02b43515-7224-41c3-9f23-b4cd74d00c36,mar 2 '78,,,
b607628f-b628-4b15-bde0-92042a35d3de,,,preservedspecimen,,pieris rapae,msuc_arc_34631,insecta,msuc,452dc9fa-28aa-401f-bde2-b825313bb2dc,,e.d. evans,,,north america,5881.0,united states,usa,ingham,7ddf754f-d193-4cc9-b351-99906754a03b,1964-08-26T00:00:00+00:00,2024-05-14T20:38:20.764472+00:00,0.30434782608695654,,,,,,34b7231e19433a1f613ee608f89af6e8d3948264,1964-08-26,pieridae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 42.749586, ""lon"": -84.485238}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pieris|rapae group,,6.0,,msu,,,animalia,,,,,,,,,,,"[""00fcc0d8-cd33-41fb-bcd2-3901d62959cb""]",,,,east lansing,81799210-c5a5-4bd1-8b24-c2fdc3652d4e,lepidoptera,arthropoda,"[""89cf504a-1749-4619-8055-d1b4f54289e8\\81799210-c5a5-4bd1-8b24-c2fdc3652d4e"", ""89cf504a-1749-4619-8055-d1b4f54289e8\\2636589""]",,89cf504a-1749-4619-8055-d1b4f54289e8,pieris rapae,rapae,239,michigan,1920496,accepted,species,,b607628f-b628-4b15-bde0-92042a35d3de,26 aug. 1964,,,
1252528b-89c6-4f25-a09c-e28715e344e0,,,preservedspecimen,,pieris rapae,sdnhm211297,insecta,sdmc,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,,europe,,united kingdom,gbr,,7ddf754f-d193-4cc9-b351-99906754a03b,1993-08-04T00:00:00+00:00,2022-04-27T13:15:12.962009+00:00,0.2028985507246377,,,,,,3f78681c9faf14925682ce7d19e6805e5da0afca,1993-08-04,pieridae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_originalnameusageid_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""taxon_match_failed""]",,pieris,,,,true,true,,,,,sdnhm,,,animalia,,,,,,,"hampshire, bolore",,,,"[""de0a828f-b7de-47e8-a0c7-f67ac8418143""]",,,,,762ffc8d-0ab4-432f-8ac2-9d362d24f4ea,lepidoptera,arthropoda,"[""urn:uuid:762ffc8d-0ab4-432f-8ac2-9d362d24f4ea"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\57392615"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\762ffc8d-0ab4-432f-8ac2-9d362d24f4ea""]",,e48bb88f-9594-461e-8230-522a3a5572fe,pieris rapae,rapae,216,,1920496,accepted,species,,1252528b-89c6-4f25-a09c-e28715e344e0,8-4-93,,,
c0186807-e199-4614-8123-59b32f2673da,,,preservedspecimen,,pieris rapae,sdnhm212409,insecta,sdmc,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,,north america,,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1976-05-29T00:00:00+00:00,2022-04-27T13:15:12.962009+00:00,0.2318840579710145,,,,,,9abb58e51e0b9f8ee22bf67a94929f7ba173fb28,1976-05-29,pieridae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added"", ""taxon_match_failed""]",,pieris,,,,true,true,,,,,sdnhm,,,animalia,,,,,,,brown field,,,,"[""29324ba0-88d3-4e53-a565-108c44c87d3d""]",,,,,0b2b121b-f67d-4e44-a208-af1ece81eb3e,lepidoptera,arthropoda,"[""e48bb88f-9594-461e-8230-522a3a5572fe\\0b2b121b-f67d-4e44-a208-af1ece81eb3e"", ""urn:uuid:0b2b121b-f67d-4e44-a208-af1ece81eb3e"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\57393624""]",,e48bb88f-9594-461e-8230-522a3a5572fe,pieris rapae,rapae,150,california,1920496,accepted,species,,c0186807-e199-4614-8123-59b32f2673da,v-29-76,,,
b029d252-a181-4335-9172-9551e76285ca,,,preservedspecimen,,pieris rapae,vtec000002145,insecta,vtec,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,k. loyd,,,north america,154,united states,usa,montgomery,7ddf754f-d193-4cc9-b351-99906754a03b,1980-07-17T00:00:00+00:00,2021-01-01T08:03:43.856039+00:00,0.2463768115942029,,,,,,ae3cbb41774fa7c8428da92e8d5ba99ba24df43b,1980-07-17,pieridae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""dwc_country_replaced"", ""idigbio_isocountrycode_added"", ""dwc_continent_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""taxon_match_failed""]",,pieris,,"{""lat"": 37.219452, ""lon"": -80.424197}",,true,true,,,1,,vpi,,,animalia,,,,,,,vpi & su horticulture farm,,,,"[""20090fec-0d6d-4083-a098-2fa161386a95""]",,,,,28bdf072-082e-41f1-b428-ec87de64d8dc,lepidoptera,arthropoda,"[""urn:uuid:28bdf072-082e-41f1-b428-ec87de64d8dc"", ""4f436daa-01d5-4be6-b5c3-fdd255677536\\28bdf072-082e-41f1-b428-ec87de64d8dc"", ""4f436daa-01d5-4be6-b5c3-fdd255677536\\31466100""]",,4f436daa-01d5-4be6-b5c3-fdd255677536,pieris rapae,rapae,199,virginia,1920496,accepted,species,,b029d252-a181-4335-9172-9551e76285ca,,,,
5858946c-9f23-4769-b09f-d3edb012b6b3,,,preservedspecimen,,pieris rapae,vtec000002151,insecta,vtec,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,,,,north america,232759,united states,usa,nicholas,7ddf754f-d193-4cc9-b351-99906754a03b,1939-08-28T00:00:00+00:00,2021-01-01T08:03:43.856039+00:00,0.2318840579710145,,,,,,686932757ef667507d5c0d740c6fe17cd4d6f839,1939-08-28,pieridae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""dwc_country_replaced"", ""idigbio_isocountrycode_added"", ""dwc_continent_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""taxon_match_failed""]",,pieris,,"{""lat"": 38.514834, ""lon"": -80.773324}",,true,true,,,1,,vpi,,,animalia,,,,,,,leatherman orchard,,,,"[""bc0fcb35-967d-470a-a462-690461174df0""]",,,,,19c35b2f-03e1-47ec-9bc8-cde63b5dcf8d,lepidoptera,arthropoda,"[""urn:uuid:19c35b2f-03e1-47ec-9bc8-cde63b5dcf8d"", ""4f436daa-01d5-4be6-b5c3-fdd255677536\\19c35b2f-03e1-47ec-9bc8-cde63b5dcf8d"", ""4f436daa-01d5-4be6-b5c3-fdd255677536\\31466135""]",,4f436daa-01d5-4be6-b5c3-fdd255677536,pieris rapae,rapae,240,west virginia,1920496,accepted,species,,5858946c-9f23-4769-b09f-d3edb012b6b3,,,,
60435a9b-97af-4900-ba87-29a1c6d2280b,,,preservedspecimen,,pieris rapae,sdnhm212325,insecta,sdmc,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,n. bloomfield,,,north america,1000,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1996-05-29T00:00:00+00:00,2023-01-25T12:49:43.173424+00:00,0.2608695652173913,,,,,,4615fc4dfc720d927641276548357b4b955e4b35,1996-05-29,pieridae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""gbif_genericname_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_taxonomicstatus_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 32.876736, ""lon"": -117.009184}",,true,true,,,,,sdnhm,,,animalia,,,,,,,"naval air station miramar, site 10",,,,"[""fd3d4738-7f0e-4845-89c0-88b1c9d99090""]",,,,,951464d6-3c5f-46f8-a047-2811a610b2d0,lepidoptera,arthropoda,"[""urn:uuid:951464d6-3c5f-46f8-a047-2811a610b2d0"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\951464d6-3c5f-46f8-a047-2811a610b2d0"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\57393544""]",,e48bb88f-9594-461e-8230-522a3a5572fe,pieris rapae,rapae,150,california,1920496,accepted,species,,60435a9b-97af-4900-ba87-29a1c6d2280b,"29 may, 1996",,,
d8ef1daa-b645-4986-ac34-6cc7a86cce5f,,,preservedspecimen,,pieris rapae,ypm ent 815263,insecta,ent,,,charles g. oliver,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,"[""sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals""]",north america,3013,united states,usa,burlington county,7ddf754f-d193-4cc9-b351-99906754a03b,1967-04-21T00:00:00+00:00,2022-12-07T01:18:52.358259+00:00,0.2753623188405797,,,,,,3d755eb6366b437e0234c43c460fea7e5d32f68c,1967-04-21,pieridae,,"[""dwc_country_replaced"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonid_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced"", ""taxon_match_failed""]",,pieris,,"{""lat"": 39.901761, ""lon"": -74.924922}",,true,true,animalia; arthropoda; hexapoda; insecta; pterygota; endopterygota; lepidoptera; ditrysia; papilionoidea; pieridae; pierinae,,1,,ypm,,,animalia,,,,,,,marlton,,,,"[""c3d9007b-80c6-4d3b-b90a-b56d654e7237""]",,,,,urn:uuid:85a51199-d417-4585-9de4-a3a8f55bfe56,lepidoptera,arthropoda,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\urn:uuid:85a51199-d417-4585-9de4-a3a8f55bfe56""]",,6b5e29d3-b462-44d8-ba38-d68af5088067,pieris rapae,rapae,111,new jersey,1920496,accepted,species,,d8ef1daa-b645-4986-ac34-6cc7a86cce5f,,,,
14cdca8e-82d4-4a61-9228-f1b6568a71f4,,,preservedspecimen,,pieris rapae,ypm ent 815121,insecta,ent,,,robert f. sternitzky,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,"[""sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals""]",north america,2195,united states,usa,cochise county,7ddf754f-d193-4cc9-b351-99906754a03b,1964-06-20T00:00:00+00:00,2022-12-07T01:18:52.358259+00:00,0.2753623188405797,,,,,,ec11374d23989c1bfe75e0e844b9b287ea8f5a82,1964-06-20,pieridae,,"[""dwc_country_replaced"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonid_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced"", ""taxon_match_failed""]",,pieris,,"{""lat"": 31.462598, ""lon"": -110.289525}",,true,true,animalia; arthropoda; hexapoda; insecta; pterygota; endopterygota; lepidoptera; ditrysia; papilionoidea; pieridae; pierinae,,1,,ypm,,,animalia,,,,,,,"huachuca mountains, ramsey canyon",,,,"[""ae46fb61-fb58-4d27-aa4a-abc94ebc72e2""]",,,,,urn:uuid:1b45e9c0-28fc-43ee-a96b-a7293a05d880,lepidoptera,arthropoda,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\urn:uuid:1b45e9c0-28fc-43ee-a96b-a7293a05d880""]",,6b5e29d3-b462-44d8-ba38-d68af5088067,pieris rapae,rapae,172,arizona,1920496,accepted,species,,14cdca8e-82d4-4a61-9228-f1b6568a71f4,,,,
98378fc2-69b8-4aa8-81c4-c52cedc5f185,,,preservedspecimen,,pieris rapae,ypm ent 815107,insecta,ent,,,thomas r. manley,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,"[""sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals""]",north america,7538,united states,usa,weston county,7ddf754f-d193-4cc9-b351-99906754a03b,1977-08-02T00:00:00+00:00,2022-12-07T01:18:52.358259+00:00,0.2753623188405797,,,,,,9d122f944cba570b2b4903f84f3845f95a50ecb3,1977-08-02,pieridae,,"[""dwc_country_replaced"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonid_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced"", ""taxon_match_failed""]",,pieris,,"{""lat"": 43.90589, ""lon"": -104.13393}",,true,true,animalia; arthropoda; hexapoda; insecta; pterygota; endopterygota; lepidoptera; ditrysia; papilionoidea; pieridae; pierinae,,1,,ypm,,,animalia,,,,,,,"lake res. area, 5 mi. n.e. of newcastle",,,,"[""a3950041-9ed8-429e-b478-b2635aa074a8""]",,,,,urn:uuid:362b7569-7674-4241-a519-73311b264b92,lepidoptera,arthropoda,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\urn:uuid:362b7569-7674-4241-a519-73311b264b92""]",,6b5e29d3-b462-44d8-ba38-d68af5088067,pieris rapae,rapae,214,wyoming,1920496,accepted,species,,98378fc2-69b8-4aa8-81c4-c52cedc5f185,,,,
999db568-4310-4c0c-b45d-52ade6cf7755,,,preservedspecimen,,pieris rapae,ypm ent 815491,insecta,ent,,,robert j. guppy,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,"[""sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals""]",north america,3304,canada,can,,7ddf754f-d193-4cc9-b351-99906754a03b,1967-07-25T00:00:00+00:00,2022-12-07T01:18:52.358259+00:00,0.2608695652173913,,,,,,fd1ebf815676326f340e77e6cf7b783073a77aed,1967-07-25,pieridae,,"[""rev_geocode_eez"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonid_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced"", ""taxon_match_failed""]",,pieris,,"{""lat"": 48.997539, ""lon"": -123.680847}",,true,true,animalia; arthropoda; hexapoda; insecta; pterygota; endopterygota; lepidoptera; ditrysia; papilionoidea; pieridae; pierinae,,1,,ypm,,,animalia,,,,,,,"thetis island, near s.e. vancouver island",,,,"[""8501c1c5-a615-43ee-8aba-e6b48313f98f""]",,,,,urn:uuid:c4fa6188-ebb6-4aa3-9d11-4ce078bf0b84,lepidoptera,arthropoda,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\urn:uuid:c4fa6188-ebb6-4aa3-9d11-4ce078bf0b84""]",,6b5e29d3-b462-44d8-ba38-d68af5088067,pieris rapae,rapae,206,british columbia,1920496,accepted,species,,999db568-4310-4c0c-b45d-52ade6cf7755,,,,
702bddfe-abc2-4f4f-a39a-4e0811cc9706,,,preservedspecimen,,pieris rapae,vtec000002155,insecta,vtec,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,c. r. harris,,,north america,6618,united states,usa,montgomery,7ddf754f-d193-4cc9-b351-99906754a03b,1962-05-31T00:00:00+00:00,2021-01-01T08:03:43.856039+00:00,0.2463768115942029,,,,,,705fe7eed0a83230735228611d1f1b0703600d7c,1962-05-31,pieridae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""dwc_country_replaced"", ""idigbio_isocountrycode_added"", ""dwc_continent_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""taxon_match_failed""]",,pieris,,"{""lat"": 37.229573, ""lon"": -80.413939}",,true,true,,,1,,vpi,,,animalia,,,,,,,blacksburg,,,,"[""370f2b4f-3ecf-4032-b721-82a8717f056f""]",,,,,d6852fd0-3f66-4b48-bb4d-d648c060b5e1,lepidoptera,arthropoda,"[""4f436daa-01d5-4be6-b5c3-fdd255677536\\d6852fd0-3f66-4b48-bb4d-d648c060b5e1"", ""urn:uuid:d6852fd0-3f66-4b48-bb4d-d648c060b5e1"", ""4f436daa-01d5-4be6-b5c3-fdd255677536\\31471711""]",,4f436daa-01d5-4be6-b5c3-fdd255677536,pieris rapae,rapae,151,virginia,1920496,accepted,species,,702bddfe-abc2-4f4f-a39a-4e0811cc9706,,,,
40040622-636d-4fe9-bab2-20083fdcd6cc,,,preservedspecimen,,pieris rapae,sdnhm212344,insecta,sdmc,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,f.w. kelsey,,,north america,50000,united states,usa,san diego,7ddf754f-d193-4cc9-b351-99906754a03b,1928-01-19T00:00:00+00:00,2023-01-25T12:49:43.173424+00:00,0.2753623188405797,,,,,,c8415b6dfb04562d7773e5841702564b3553ec28,1928-01-19,pieridae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""gbif_genericname_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_taxonomicstatus_added"", ""taxon_match_failed""]",,pieris,,"{""lat"": 32.715585, ""lon"": -117.161104}",,true,true,,,,,sdnhm,,,animalia,,,,,,,san diego,,,,"[""4c80fbda-7f5c-4470-9432-1a1c6fcf76aa""]",,,,,772d9c12-977e-4f68-9192-1a295a9be270,lepidoptera,arthropoda,"[""e48bb88f-9594-461e-8230-522a3a5572fe\\57393561"", ""urn:uuid:772d9c12-977e-4f68-9192-1a295a9be270"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\772d9c12-977e-4f68-9192-1a295a9be270""]","680, 10632",e48bb88f-9594-461e-8230-522a3a5572fe,pieris rapae,rapae,19,california,1920496,accepted,species,,40040622-636d-4fe9-bab2-20083fdcd6cc,1/19-3/11-28,,,
