gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4945977120	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/430243800/original.jpg	https://www.inaturalist.org/photos/430243800					2024-06-25T19:12:52Z	Greg Pohl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Greg Pohl
4945912515	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426222392/original.jpg	https://www.inaturalist.org/photos/426222392					2024-09-01T21:56:58Z	jim22lawrence		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jim22lawrence
4945906855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428001862/original.jpeg	https://www.inaturalist.org/photos/428001862					2024-09-06T20:17:49Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945906855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427992934/original.jpeg	https://www.inaturalist.org/photos/427992934					2024-09-06T20:17:49Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945906855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428362247/original.jpeg	https://www.inaturalist.org/photos/428362247					2024-09-06T20:17:49Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945906855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428362377/original.jpeg	https://www.inaturalist.org/photos/428362377					2024-09-06T20:17:49Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945906855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428362150/original.jpeg	https://www.inaturalist.org/photos/428362150					2024-09-06T20:17:49Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945895755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427291185/original.jpeg	https://www.inaturalist.org/photos/427291185					2024-09-04T22:59:14Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945895755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427291263/original.jpeg	https://www.inaturalist.org/photos/427291263					2024-09-04T22:59:14Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945895755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427291225/original.jpeg	https://www.inaturalist.org/photos/427291225					2024-09-04T22:59:14Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945895755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427291344/original.jpeg	https://www.inaturalist.org/photos/427291344					2024-09-04T22:59:14Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945895755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427291296/original.jpeg	https://www.inaturalist.org/photos/427291296					2024-09-04T22:59:14Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945895755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427291394/original.jpeg	https://www.inaturalist.org/photos/427291394					2024-09-04T22:59:14Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945852412	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427217488/original.jpg	https://www.inaturalist.org/photos/427217488					2024-09-04T19:33:06Z	robertgbrown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	robertgbrown
4945850317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/429532239/original.jpeg	https://www.inaturalist.org/photos/429532239					2024-09-05T18:49:36Z	t-ssly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	t-ssly
4945848955	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428393627/original.jpeg	https://www.inaturalist.org/photos/428393627					2024-09-07T19:35:54Z	Ian Adams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Ian Adams
4945848955	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428393576/original.jpeg	https://www.inaturalist.org/photos/428393576					2024-09-07T19:35:57Z	Ian Adams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Ian Adams
4945848955	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428393613/original.jpeg	https://www.inaturalist.org/photos/428393613					2024-09-07T19:35:24Z	Ian Adams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Ian Adams
4945843667	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425031860/original.jpeg	https://www.inaturalist.org/photos/425031860					2024-08-29T19:36:21Z	Stefan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stefan
4945843667	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425031857/original.jpeg	https://www.inaturalist.org/photos/425031857					2024-08-29T19:36:10Z	Stefan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stefan
4945804626	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428408606/original.jpg	https://www.inaturalist.org/photos/428408606					2024-09-07T23:51:36Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945804626	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428410061/original.jpg	https://www.inaturalist.org/photos/428410061					2024-09-07T23:53:56Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945770305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428873581/original.jpeg	https://www.inaturalist.org/photos/428873581					2024-08-31T21:54:52Z	rmholland2024		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rmholland2024
4945764924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428873517/original.jpeg	https://www.inaturalist.org/photos/428873517					2024-08-31T20:43:47Z	rmholland2024		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rmholland2024
4945748479	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427222462/original.jpg	https://www.inaturalist.org/photos/427222462					2024-08-18T20:54:34Z	Michael Hentges		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Hentges
4945737796	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/429562835/original.jpg	https://www.inaturalist.org/photos/429562835					2024-09-08T17:57:57Z	jim22lawrence		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jim22lawrence
4945730277	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428414142/original.jpg	https://www.inaturalist.org/photos/428414142					2024-09-08T00:07:21Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945730277	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428414153/original.jpg	https://www.inaturalist.org/photos/428414153					2024-09-08T00:07:21Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945715494	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426547871/original.jpg	https://www.inaturalist.org/photos/426547871					2024-09-02T19:56:14Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945708517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427501235/original.jpg	https://www.inaturalist.org/photos/427501235					2022-05-02T21:05:14Z	Kristi DuBois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kristi DuBois
4945708517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427501228/original.jpg	https://www.inaturalist.org/photos/427501228					2022-05-02T20:25:40Z	Kristi DuBois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kristi DuBois
4945693706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427618517/original.jpg	https://www.inaturalist.org/photos/427618517					2024-07-26T21:51:39Z	Bob Williams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bob Williams
4945687090	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426607248/original.jpeg	https://www.inaturalist.org/photos/426607248					2024-09-02T20:56:44Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945687090	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426607368/original.jpeg	https://www.inaturalist.org/photos/426607368					2024-09-02T20:56:44Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945687090	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426607311/original.jpeg	https://www.inaturalist.org/photos/426607311					2024-09-02T20:56:44Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945681663	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426647883/original.jpg	https://www.inaturalist.org/photos/426647883					2024-08-29T21:05:28Z	mrthawk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mrthawk
4945681663	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426647882/original.jpg	https://www.inaturalist.org/photos/426647882					2024-08-29T21:05:00Z	mrthawk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mrthawk
4945681654	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426518996/original.jpg	https://www.inaturalist.org/photos/426518996					2024-09-02T17:50:26Z	jim22lawrence		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jim22lawrence
4945669794	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426548913/original.jpg	https://www.inaturalist.org/photos/426548913					2024-09-02T20:08:37Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945669794	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426548911/original.jpg	https://www.inaturalist.org/photos/426548911					2024-09-02T20:08:37Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945668568	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427697881/original.jpg	https://www.inaturalist.org/photos/427697881					2024-09-05T18:01:50Z	jim22lawrence		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jim22lawrence
4945656749	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/428873592/original.jpeg	https://www.inaturalist.org/photos/428873592					2024-08-31T21:59:00Z	rmholland2024		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rmholland2024
4945645567	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427019494/original.jpg	https://www.inaturalist.org/photos/427019494					2024-09-03T19:34:33Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945637568	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426543879/original.jpg	https://www.inaturalist.org/photos/426543879					2024-09-02T19:49:42Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945637568	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426543870/original.jpg	https://www.inaturalist.org/photos/426543870					2024-09-02T19:49:42Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945618012	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427019840/original.jpg	https://www.inaturalist.org/photos/427019840					2024-09-03T19:35:11Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945610450	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427294990/original.jpeg	https://www.inaturalist.org/photos/427294990					2024-09-04T23:07:34Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945610450	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427295035/original.jpeg	https://www.inaturalist.org/photos/427295035					2024-09-04T23:07:34Z	tracywhite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tracywhite
4945579585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427984361/original.jpg	https://www.inaturalist.org/photos/427984361					2024-09-06T19:09:56Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945579585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/427984375/original.jpg	https://www.inaturalist.org/photos/427984375					2024-09-06T19:09:19Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945572929	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/429511607/original.jpg	https://www.inaturalist.org/photos/429511607					2024-09-10T22:37:13Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945547815	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425404331/original.jpg	https://www.inaturalist.org/photos/425404331					2024-08-30T23:48:23Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945547815	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425404325/original.jpg	https://www.inaturalist.org/photos/425404325					2024-08-30T23:48:23Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4945465778	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/430191801/original.jpg	https://www.inaturalist.org/photos/430191801					2024-09-01T17:56:28Z	Lauren Pitt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Pitt
4945465778	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/430191799/original.jpg	https://www.inaturalist.org/photos/430191799					2024-09-01T17:56:28Z	Lauren Pitt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Pitt
4945465778	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/430191847/original.jpg	https://www.inaturalist.org/photos/430191847					2024-09-01T17:56:32Z	Lauren Pitt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Pitt
4945465778	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/430191822/original.jpg	https://www.inaturalist.org/photos/430191822					2024-09-01T17:56:31Z	Lauren Pitt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Pitt
4945465778	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/430191841/original.jpg	https://www.inaturalist.org/photos/430191841					2024-09-01T17:56:38Z	Lauren Pitt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Pitt
4945465778	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/430191828/original.jpg	https://www.inaturalist.org/photos/430191828					2024-09-01T17:56:32Z	Lauren Pitt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren Pitt
4945459029	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425403873/original.jpg	https://www.inaturalist.org/photos/425403873					2024-08-30T23:44:26Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4939494413	StillImage	image/jpeg	https://www.e-butterfly.org/attachments/observations/med/1893B25A-E91F-CD29-DF1D-ACB85DDB99E3.jpg											
4937240735	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/423657807/original.jpeg	https://www.inaturalist.org/photos/423657807					2024-08-26T00:17:00Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4937240735	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/423657827/original.jpeg	https://www.inaturalist.org/photos/423657827					2024-08-26T00:17:00Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4937240735	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/423657788/original.jpeg	https://www.inaturalist.org/photos/423657788					2024-08-26T00:17:00Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4937237600	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/421747276/original.jpeg	https://www.inaturalist.org/photos/421747276					2024-08-20T16:25:11Z	Sean S		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean S
4937237600	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/421747710/original.jpeg	https://www.inaturalist.org/photos/421747710					2024-08-20T17:25:15Z	Sean S		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean S
4937237600	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/421747493/original.jpeg	https://www.inaturalist.org/photos/421747493					2024-08-20T16:25:11Z	Sean S		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean S
4937236734	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/420427911/original.jpeg	https://www.inaturalist.org/photos/420427911					2024-08-14T21:42:54Z	Cori Dixon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cori Dixon
4937236734	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/420427936/original.jpeg	https://www.inaturalist.org/photos/420427936					2024-08-14T21:42:54Z	Cori Dixon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cori Dixon
4937235858	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425740390/original.jpeg	https://www.inaturalist.org/photos/425740390					2024-08-31T19:45:39Z	Noam Markus		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noam Markus
4937217983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422311839/original.jpg	https://www.inaturalist.org/photos/422311839					2024-08-18T00:52:10Z	Danielle Bastien		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danielle Bastien
4937217983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422311847/original.jpg	https://www.inaturalist.org/photos/422311847					2024-08-18T00:52:01Z	Danielle Bastien		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danielle Bastien
4937217983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422311827/original.jpg	https://www.inaturalist.org/photos/422311827					2024-08-18T00:51:46Z	Danielle Bastien		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danielle Bastien
4937207679	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425355871/original.jpeg	https://www.inaturalist.org/photos/425355871					2024-08-30T23:41:52Z	CaKearns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	CaKearns
4937207679	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425355991/original.jpeg	https://www.inaturalist.org/photos/425355991					2024-08-30T23:41:52Z	CaKearns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	CaKearns
4937207677	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425355074/original.jpeg	https://www.inaturalist.org/photos/425355074					2024-08-30T23:41:35Z	CaKearns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	CaKearns
4937204693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422502495/original.jpg	https://www.inaturalist.org/photos/422502495					2024-08-22T20:42:34Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4937204693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422502464/original.jpg	https://www.inaturalist.org/photos/422502464					2024-08-22T20:42:34Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4937204693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422502505/original.jpg	https://www.inaturalist.org/photos/422502505					2024-08-22T20:44:02Z	renenunweiler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renenunweiler
4937198955	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/413717794/original.jpeg	https://www.inaturalist.org/photos/413717794					2024-07-29T20:41:55Z	Will Richardson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Will Richardson
4937160704	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/421337920/original.jpeg	https://www.inaturalist.org/photos/421337920					2024-08-19T20:35:53Z	Cathy Glatiotis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cathy Glatiotis
4937119746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416099535/original.jpeg	https://www.inaturalist.org/photos/416099535					2024-08-05T19:38:11Z	Niel Brady Mathes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Niel Brady Mathes
4937119746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416099673/original.jpeg	https://www.inaturalist.org/photos/416099673					2024-08-05T19:38:11Z	Niel Brady Mathes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Niel Brady Mathes
4937119746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416099583/original.jpeg	https://www.inaturalist.org/photos/416099583					2024-08-05T19:38:11Z	Niel Brady Mathes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Niel Brady Mathes
4937084386	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422453999/original.jpeg	https://www.inaturalist.org/photos/422453999					2024-08-19T17:01:47Z	anouchkagaillard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anouchkagaillard
4937084386	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422453964/original.jpeg	https://www.inaturalist.org/photos/422453964					2024-08-19T17:01:47Z	anouchkagaillard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anouchkagaillard
4937038267	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/411167031/original.jpeg	https://www.inaturalist.org/photos/411167031					2024-07-11T01:16:27Z	Jon Aull		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Aull
4937038267	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/411167038/original.jpeg	https://www.inaturalist.org/photos/411167038					2024-07-11T01:16:56Z	Jon Aull		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Aull
4937029582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/419506254/original.jpeg	https://www.inaturalist.org/photos/419506254					2024-08-14T19:33:00Z	Shirley Morrison		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Shirley Morrison
4937029582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/419506202/original.jpeg	https://www.inaturalist.org/photos/419506202					2024-08-14T19:32:41Z	Shirley Morrison		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Shirley Morrison
4937029582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/419506271/original.jpeg	https://www.inaturalist.org/photos/419506271					2024-08-14T19:33:13Z	Shirley Morrison		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Shirley Morrison
4937029582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/419506234/original.jpeg	https://www.inaturalist.org/photos/419506234					2024-08-14T19:32:50Z	Shirley Morrison		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Shirley Morrison
4937029582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/419506214/original.jpeg	https://www.inaturalist.org/photos/419506214					2024-08-14T19:32:46Z	Shirley Morrison		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Shirley Morrison
4937029582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/419506177/original.jpeg	https://www.inaturalist.org/photos/419506177					2024-08-14T19:32:39Z	Shirley Morrison		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Shirley Morrison
4937014748	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/426008870/original.jpeg	https://www.inaturalist.org/photos/426008870					2024-08-14T23:23:04Z	laurensaunders		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	laurensaunders
4937013346	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/420426773/original.jpeg	https://www.inaturalist.org/photos/420426773					2024-08-14T17:56:48Z	Cori Dixon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cori Dixon
4937011527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425009029/original.jpeg	https://www.inaturalist.org/photos/425009029					2024-08-29T20:43:22Z	Sue Elwell		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Sue Elwell
4937011527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425009020/original.jpeg	https://www.inaturalist.org/photos/425009020					2024-08-29T20:43:25Z	Sue Elwell		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Sue Elwell
4937011527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425009006/original.jpeg	https://www.inaturalist.org/photos/425009006					2024-08-29T20:43:03Z	Sue Elwell		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Sue Elwell
4937011527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425009009/original.jpeg	https://www.inaturalist.org/photos/425009009					2024-08-29T20:42:41Z	Sue Elwell		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Sue Elwell
4937003985	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/424244117/original.jpeg	https://www.inaturalist.org/photos/424244117					2024-08-11T18:13:44Z	charliesaunders		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	charliesaunders
4936997808	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/421976462/original.jpeg	https://www.inaturalist.org/photos/421976462					2024-08-13T17:19:56Z	Carrie Lefebvre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carrie Lefebvre
4936974330	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425190296/original.jpeg	https://www.inaturalist.org/photos/425190296					2024-08-29T21:43:51Z	Shirley Morrison		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Shirley Morrison
4936974330	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/425190327/original.jpeg	https://www.inaturalist.org/photos/425190327					2024-08-29T21:44:16Z	Shirley Morrison		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Shirley Morrison
